n train,train time,train C,test C,train brier,test brier
100,2.95,0.9414634146341463,0.5940143567090006,0.052870270461431515,0.19152721847767173
100,2.66,0.9634146341463414,0.6267036625971143,0.048536431596934874,0.1881877179868798
100,2.66,0.9060240963855422,0.6211946392118577,0.06033598029183905,0.17599897260906205
100,2.64,0.9612590799031477,0.6289068626352698,0.04832596235313358,0.17368684607840967
100,2.68,0.9436274509803921,0.6260240427426536,0.055301690982549064,0.18211343214923795
100,2.66,0.9317073170731708,0.6168066480024885,0.06559673727607447,0.1813827604548693
100,2.61,0.9346246973365617,0.6352274491538581,0.06799792755717715,0.1670155275360759
100,2.64,0.9313725490196079,0.6092726337678599,0.056930499289362106,0.1785843629462275
100,2.67,0.9544364508393285,0.6096546816979076,0.060333683868766134,0.17878861167814974
100,2.66,0.9639423076923077,0.6548977205022398,0.06984769289506038,0.17729771409084122
100,2.66,0.9418886198547215,0.6273574439760373,0.04054972895020999,0.18496382819713106
100,2.64,0.9362745098039216,0.6361670827389444,0.06610336679712178,0.16283550233554986
100,2.63,0.941747572815534,0.6157213001844075,0.06701147974793677,0.1796601593711571
100,2.63,0.9492753623188406,0.6226398309796508,0.05242045532556043,0.16846898664154028
100,2.71,0.927710843373494,0.6199825966665923,0.056603417440865764,0.18285310852640552
100,2.68,0.9542168674698795,0.6264202966224179,0.06564990692019795,0.17473777926585485
100,2.64,0.9543269230769231,0.6016482904555073,0.054077370746831985,0.19182399756183172
100,2.65,0.9454976303317536,0.6236776153829093,0.051277628175948484,0.1760616869345673
100,2.63,0.9331742243436754,0.6373541028713442,0.07091519801223929,0.17398991371294498
100,2.65,0.9452380952380952,0.6241856949107322,0.050035810766928736,0.1820596033731281
500,4.28,0.9060852470735412,0.6916399779127553,0.05671738182271837,0.15191625699010727
500,4.26,0.8421940179284636,0.6734739178690344,0.1310151858078273,0.18600180259198779
500,4.27,0.9029440893130458,0.6965030620395847,0.050367673569624835,0.1594803384781444
500,4.25,0.8955250650165905,0.7145945824838125,0.052361872776026955,0.16677123946745495
