"n.train","train.C","test.C"
5000,0.767813639562119,0.746067876084037
5000,0.773428371430553,0.761551716319775
5000,0.770654201734797,0.769624997177884
5000,0.76995115806722,0.769707424472842
5000,0.772849152074966,0.762031422581881
5000,0.777835336278762,0.756380987169536
5000,0.782482302174844,0.778699485505768
5000,0.778934262768616,0.758542919628212
5000,0.775200558389184,0.779132053202597
5000,0.772618911962552,0.777739997733197
5000,0.773245864745449,0.7573370055987
5000,0.773914913767862,0.764194108233597
5000,0.770569517734887,0.772340281384793
5000,0.775537994382998,0.771678851943231
5000,0.776903152715679,0.765335929892892
5000,0.772606604518424,0.762956071882374
5000,0.777862261300345,0.750468746470283
5000,0.772494562368795,0.765485921889192
5000,0.760920423797705,0.763051386994088
5000,0.765556215467127,0.76942958193525
10000,0.768193925324327,0.748253021646598
10000,0.770391393328181,0.763955017457942
10000,0.768196808807964,0.777143115164924
10000,0.766816840492871,0.770978505118369
10000,0.764112987178145,0.762121587809661
10000,0.768355726349299,0.756358157161773
10000,0.773001911701662,0.777792887740532
10000,0.772521285407516,0.760593220338983
10000,0.773397651142651,0.781674156793318
10000,0.76556552080828,0.779236087498583
10000,0.769842857229832,0.762642225031606
10000,0.773010596886836,0.764802668650123
10000,0.766864045625269,0.77807637587227
10000,0.771586129291382,0.776884945336019
10000,0.768578909052833,0.770657367360341
10000,0.770681129352316,0.768310945725177
10000,0.769584702274684,0.757042492149908
10000,0.770418662383079,0.771344232515895
10000,0.769288616932588,0.764324693042292
10000,0.767083195428541,0.771742087603156
