"n.train","train.C","test.C"
2000,0.656855229634974,0.591123744899363
2000,0.717153388148568,0.589455921922744
2000,0.677493519666404,0.599977449543353
2000,0.672546456782406,0.595340633160764
2000,0.660906410371838,0.59686055558098
2000,0.678875327870234,0.592734357093743
2000,0.69145963435605,0.598617659175173
2000,0.630881494784909,0.583707621805248
2000,0.64482531461542,0.60345381157692
2000,0.643357430804225,0.573341545761475
2000,0.710873885639657,0.579620583891855
2000,0.661127983877835,0.58178001870822
2000,0.739465541170849,0.58653541525232
2000,0.675832614032531,0.60539210048078
2000,0.730007692088545,0.5945601746566
2000,0.656428660379708,0.599342030629609
2000,0.692444545171251,0.59293067947838
2000,0.703924027749531,0.584627276240707
2000,0.664364040657151,0.61696716992371
2000,0.650975251261272,0.593862404953786
