n train,train time,train C,test C,train brier,test brier
100,0.75,0.9912434325744308,0.5862295025216847,0.026969951611057797,0.37591571864238627
100,0.76,0.9903635567236093,0.6200626877987769,0.03195442968361355,0.18976501567797968
100,0.75,0.991701244813278,0.5649979981199735,0.02842481876442006,0.2117996552344282
100,0.75,0.9924545051043053,0.5884043034592659,0.030689402821613476,0.28865583944238055
100,0.75,0.9942680776014109,0.600115228084463,0.020629497907582825,0.23769253199866333
100,0.75,0.9928920479786761,0.5926796900919186,0.029652844606536007,0.21561359380602382
100,0.75,0.9936010591350397,0.5921014858375669,0.03083876750566091,0.1988387467726354
100,0.75,0.9910087719298246,0.6003618278140542,0.034053322772701615,0.34672762489631037
100,0.77,0.9885209713024282,0.6151790811199163,0.029414526811657963,0.25601928262799517
100,0.78,0.9894598155467721,0.5928977983827962,0.02808010517989605,0.23553480192146872
100,0.79,0.986640385457731,0.576785358630424,0.02723153693857735,0.26766082023765864
100,0.74,0.991218441273326,0.5766254758824817,0.029161019680157243,0.24170659447933507
100,0.75,0.9886691846256388,0.5888492118723686,0.030353152084109616,0.17527767900160265
100,0.77,0.9835886214442013,0.5790567015562624,0.026856980384976286,0.1704444099417553
100,0.77,0.9907079646017699,0.5907039986076665,0.03550736276741171,0.1884119852749243
100,0.76,0.9899343544857768,0.5876257595432011,0.030567535911699056,0.2701080971762081
100,0.75,0.9937052311699588,0.585566114580505,0.02330547692615274,0.20287267950883522
100,0.75,0.9907488986784141,0.5984436423376223,0.03068220514836913,0.20130056279320171
100,0.75,0.9909292035398231,0.5999808958541832,0.028011864527757464,0.2618469050318578
100,0.77,0.9838074398249453,0.57447432253133,0.029986499644346926,0.2164108401443279
500,5.06,0.9086867986655691,0.6226365290540058,0.06581475468267863,0.2191579296818303
500,5.05,0.9223762891065084,0.6363005990119435,0.06301276800523892,0.1819827218405405
500,5.07,0.9088961268974574,0.6125839919228493,0.06392781151111063,0.2082589734032533
500,5.03,0.923818169122268,0.6382223223004324,0.06528856109695942,0.19499116143679054
500,5.04,0.9107077597758557,0.6286103536332585,0.059778717316788015,0.21547775316039858
500,5.06,0.9195911146743819,0.6153969585986916,0.0624775158239269,0.21399298486027737
500,5.09,0.9086937716262976,0.6322138805762405,0.06754851850519715,0.18571514042758677
500,5.07,0.9149081655616529,0.6297338598641309,0.06779225426242737,0.18602910524534297
500,5.08,0.9110669166476845,0.6210612680779575,0.0673030372842923,0.17698591739411332
500,5.08,0.9074054822053574,0.6371695669681239,0.070702080105636,0.17900735097487636
500,5.1,0.913867780169619,0.6248928395147254,0.06806477249128766,0.1803699714866104
500,5.1,0.9090258379888269,0.6254780492772654,0.06955784657577545,0.18006240516764982
500,5.07,0.9013513278793879,0.6330074115313685,0.0689214794474876,0.19441480805280198
500,5.09,0.9137680029116623,0.6270152590482014,0.06822395864983763,0.15253080336811317
500,5.04,0.9176790114886675,0.6396706261149545,0.06378473658086638,0.17897131914074635
500,5.06,0.9135063149007285,0.6320201518761231,0.06496944381597307,0.19368278283869284
500,5.05,0.9061917581279768,0.6209720336682053,0.058918961416024346,0.18936648640168555
500,5.03,0.9176648659933714,0.6627493334086667,0.062258650192677276,0.1716056460564486
500,5.02,0.9162265983368452,0.6403275492637306,0.05843718738412857,0.2077627848443635
500,5.09,0.9101684503776507,0.6319551966228086,0.06806243097725435,0.16631029106477455
1000,11.5,0.8552559989901936,0.6432946552399332,0.08864375463109098,0.22079737365758637
1000,11.48,0.8670607858638334,0.6455568780525739,0.08933172239736854,0.1668229517508339
1000,11.56,0.8465558277080071,0.6418614873098214,0.0893884400166952,0.1948201561362719
1000,11.51,0.8570300742068222,0.6522243705357239,0.0902038912973699,0.15378281000230237
1000,11.43,0.8680517336268575,0.6373780845713494,0.08374122035166817,0.16864091259095898
1000,11.45,0.8661653349134287,0.6415348820063794,0.08256880562229725,0.17069759985695349
1000,11.54,0.8564063766549581,0.6460827127844666,0.09116489180225244,0.17330982196850403
1000,11.54,0.8530355591283453,0.6450629091907291,0.08707077780297084,0.1744766207175193
1000,11.48,0.8632574501143485,0.627664077202076,0.08958391782143044,0.1861414715645823
