n train,train time,train C,test C,train brier,test brier
100,0.56,0.8662687886825818,0.6093807582902829,0.05156696511451964,0.19980600537910495
100,0.57,0.9137055837563451,0.655456719674401,0.044821596571700706,0.1772519408225701
100,0.57,0.8677722994173016,0.6216752337635658,0.06829683128524867,0.20988857251313897
100,0.57,0.8756818181818182,0.6511824993616441,0.0836009502084907,0.18973473432878094
100,0.57,0.9116117850953206,0.6156715760931764,0.04154530323652147,0.19215052781532793
100,0.57,0.9238095238095239,0.654913987560531,0.0447617859893903,0.18828378524592174
100,0.57,0.9016829052258636,0.6331801728074258,0.05267254256195082,0.18243334912893377
100,0.57,0.8905483727151137,0.6300421804954387,0.05910828486137862,0.1869495420571742
100,0.56,0.9107460035523979,0.6138990652887956,0.04294057166935216,0.19822812822167413
100,0.57,0.9072951739618407,0.6507217531029101,0.057878527731703225,0.19800288087339743
100,0.56,0.8924803591470258,0.584462209972152,0.038187707868579876,0.20596646813868383
100,0.56,0.905040504050405,0.6140878922184737,0.045094966312350375,0.1906939886114395
100,0.56,0.9003805686142825,0.6582010898061313,0.05275451165085987,0.18187786413764714
100,0.56,0.9062359802602064,0.6155426736038543,0.03977909627221023,0.17875106561675363
100,0.56,0.9126192060323797,0.634784314244031,0.03388620594350176,0.20615687141018932
100,0.56,0.8810533363088596,0.6596942244839764,0.04635902385707848,0.17249055609694341
100,0.57,0.8986154533273782,0.6039710353214306,0.046863120882164565,0.20358719384084392
100,0.56,0.8952402135231317,0.6446266546602623,0.04221319963944974,0.18523926649385097
100,0.57,0.883710407239819,0.6658520082337254,0.05721428413727526,0.18605514373353177
100,0.57,0.9018110408029675,0.6596614984644456,0.04808097360228174,0.18113152019767498
500,0.97,0.9082320237864846,0.72609792320882,0.061280696107792576,0.15005684883576584
500,0.96,0.9085028378044911,0.7415812219677713,0.03955932428201211,0.1374627682296617
500,0.99,0.875306579461842,0.7216816397578092,0.07736585579227255,0.16534416879868927
500,0.98,0.8953135255765108,0.7234201790918616,0.04952941177759704,0.1439917192154884
500,1.0,0.9017889260302336,0.7164883221381976,0.047083768760538054,0.14780154535151788
500,0.98,0.8927050431202754,0.7201251892626811,0.05712234408012532,0.1623950943820099
500,0.97,0.8894210068452826,0.728137125361486,0.05061118607298842,0.14312380942704928
500,0.99,0.8839336108367434,0.7235411750943046,0.06011611306713779,0.14125926536276884
500,1.01,0.9008175200428518,0.7350909928029661,0.05323773482122856,0.15412306856263483
500,0.98,0.8877985705808897,0.7290643108574855,0.048820806121093914,0.14211531954360718
500,0.97,0.8856175344597402,0.7352119537667137,0.04919207669017614,0.14052553204900128
500,1.0,0.8982771016962693,0.7238076337897731,0.04519584128384925,0.13954665496944152
500,0.97,0.8777419241077726,0.7175419849692594,0.04858292238745584,0.15771278815701384
500,0.99,0.8936551507098398,0.7341817821825741,0.055959860015370705,0.15535718436217336
500,0.96,0.9064215656036025,0.716313838532094,0.04787914922486263,0.14381098646018547
500,0.97,0.9040973766903223,0.7198951501458685,0.04958849892893866,0.1526816860466709
500,0.97,0.8877657504687113,0.6990337736996296,0.05714127004085704,0.16770908484453664
500,0.97,0.897862899336157,0.732694515919917,0.04557289928805091,0.1427999733546122
500,0.97,0.8877768706049672,0.7065527096820965,0.056884759691196815,0.16327421846479928
500,1.04,0.9014549285596121,0.7305556712488519,0.04403020391410563,0.13934034175065516
1000,1.48,0.9286008561375989,0.7741735094924208,0.03912020038557267,0.13135860893327117
1000,1.57,0.9267162573346446,0.7859138258098567,0.030579828187727396,0.12194871704003857
1000,1.49,0.9353154813887649,0.7807051453387556,0.037674406301966216,0.14872125358035285
1000,1.5,0.9147195750527246,0.778715011490407,0.04046920871918969,0.12708461394283802
1000,1.48,0.924582586033262,0.7675134913857612,0.03525669318985585,0.11833462532682942
1000,1.61,0.9312471055243136,0.7689516502822938,0.03287025900083181,0.13817346145952586
1000,1.48,0.9297307153244905,0.7824234509867934,0.04195574748590313,0.12144040628362807
1000,1.49,0.9192578651598626,0.7778858102694387,0.03633692607802755,0.1195071346603418
1000,1.56,0.9290011348251098,0.7748564228075702,0.033689426643557494,0.13073515905184263
1000,1.5,0.9294071771560992,0.7851117620738527,0.03624146780388608,0.13409544067377788
1000,1.5,0.9329504865131174,0.7963534340306656,0.03449755879357344,0.13411858736166118
1000,1.49,0.9364019808856479,0.7802573261890586,0.03244661407642092,0.13129668954346965
1000,1.59,0.937448023690197,0.774422741240733,0.032087122721341836,0.13722891634105913
1000,1.49,0.9368280190115823,0.7915862766881896,0.03381636714585925,0.12227596742667679
1000,1.5,0.9307854037096153,0.7744764876741552,0.035882202010403964,0.1344123621333208
1000,1.5,0.9290799996473067,0.7820592686832349,0.038263898433179504,0.13150002947695102
1000,1.69,0.932031062188336,0.7728749101763308,0.037648808241207074,0.13983151757242596
1000,1.58,0.9305566824035558,0.7682236642690733,0.03215556745886106,0.13402611555204189
1000,1.6,0.9333419704478929,0.7704157064681316,0.03282648029388652,0.13930659531008324
1000,1.77,0.9346209727534507,0.7773533660538332,0.03292840978869618,0.13177937381289778
2000,6.82,0.895790776101067,0.8072474738001241,0.059218115909608404,0.10300525856551311
2000,6.88,0.8971843148715594,0.8069925159056328,0.050796227390356614,0.10267333743502202
2000,6.91,0.8978528781404973,0.8083878763245498,0.057800455111977504,0.11050558958803873
2000,6.82,0.8936062317681365,0.808390858742835,0.054993768007683894,0.10143030066248403
2000,6.88,0.8977532691159613,0.801542375716386,0.049441621796370405,0.10341421861507692
2000,6.87,0.8921267493324716,0.797373056057068,0.055476990495641976,0.10848885016337916
2000,6.88,0.8933078830288204,0.8061331856874687,0.05494129272366852,0.1091289017858281
2000,6.8,0.8826488919077695,0.7972775812101454,0.06014197823646831,0.10333023309260382
2000,6.85,0.8924757927816085,0.8097555387641897,0.05823810731837585,0.10307189487344699
2000,6.8,0.8794102257850153,0.8096639313006544,0.06361684245472399,0.11882373422873306
2000,6.8,0.8948949544204158,0.8164976551990503,0.05631736519392556,0.10499381877403105
2000,6.89,0.8976776247655527,0.8063063659015237,0.04669775229959755,0.11504335903364653
2000,6.84,0.900874196831318,0.8142241159982035,0.04917242311701453,0.10500118325554296
2000,6.87,0.8991943077222928,0.8166778497651549,0.0467585361773833,0.09408862817210162
2000,6.81,0.8913561188921637,0.7912936737761205,0.05061765820926016,0.12065353872244665
2000,6.81,0.8963724213582694,0.8026782776546975,0.056552520715669546,0.11149837050395302
2000,6.85,0.8880886927544575,0.7932253606765796,0.057197126522496464,0.11686646200768984
2000,6.93,0.8920700566683241,0.7938032793413883,0.04811138762668374,0.11324627884855543
2000,6.85,0.8902167874091138,0.7961109487896556,0.05495794415330483,0.11589233331229964
2000,6.91,0.8950113190032272,0.8028330487278243,0.0512991121534043,0.11142038484327389
5000,16.95,0.9012565543048051,0.8357258397311271,0.062024207617615616,0.09782058450132015
5000,16.87,0.895276287915497,0.8441192773399113,0.05632242758347092,0.08556087142394947
5000,17.02,0.8996835629148024,0.8389533047198924,0.05187796471379199,0.09475747220653201
5000,16.9,0.8938541933753257,0.838924084069277,0.05780798671686111,0.08038303674409115
5000,17.1,0.890126205993547,0.8267578417304188,0.06631108432049147,0.10571768741618921
5000,16.78,0.8981197279595157,0.8393529533806839,0.05653137234230705,0.09677188993507099
5000,16.77,0.8977652795817626,0.8406152597295169,0.0550181736177976,0.08895118518556758
5000,16.79,0.8863935217967381,0.8387098198224049,0.054490103323503715,0.0798315520909683
5000,16.72,0.899781691642541,0.8343778982546036,0.054574612499879285,0.08554146991524071
5000,16.85,0.8977033589933935,0.8495680943029005,0.05378490986845216,0.08424344995382932
5000,16.75,0.9009804158262423,0.861559089642278,0.05088034752680393,0.07296451794326335
5000,16.71,0.8780963955259653,0.8277369848514917,0.086418526827378,0.1056789874696701
5000,17.27,0.90257667095971,0.8444282942520802,0.049192418609286664,0.09012155070301693
5000,17.25,0.9005351908512261,0.8444434666871996,0.052411972935064256,0.07744572918251569
5000,17.12,0.8926105187751053,0.8275571775512273,0.05169335593244654,0.08813295739705497
5000,16.85,0.8902175333724709,0.8324705521068679,0.05070377206609189,0.08483816987715365
5000,17.01,0.9001341176764355,0.8432060140401304,0.05237890093612567,0.08331067190734491
5000,16.83,0.8938594329094923,0.8286255395691412,0.060005151401413784,0.09714826775759176
5000,16.66,0.8977785014145772,0.8383022005663432,0.05339964708404519,0.09328997817440735
5000,16.99,0.8982881683741684,0.848279324049129,0.05233467407582071,0.08442283877731951
10000,38.3,0.8749705964172112,0.8513939062255187,0.07192730432590567,0.08196917813928428
10000,38.21,0.8720775064457644,0.8430813533645299,0.07052194415796456,0.0827493155590035
10000,38.06,0.8711286826801946,0.8376875686159297,0.07785737651480248,0.10047811854882034
10000,39.53,0.8737336992980416,0.8344544918246414,0.07491532056656951,0.08501640783241193
10000,39.19,0.8691186721553094,0.8370656566101188,0.07242004988802048,0.08156474464530407
10000,37.84,0.8734119642269248,0.8428711424623793,0.06640725627936764,0.08722816998155397
10000,38.34,0.8693931079564478,0.8440784670123992,0.06770955638028225,0.0764638934590634
10000,38.16,0.8745198221225458,0.8463755896109285,0.07067433758741487,0.08136029200487081
10000,33.85,0.8732521392562669,0.8386780544436783,0.06832426216698481,0.08715018140161748
10000,33.96,0.8739728137999303,0.8473683398466344,0.07436452868523474,0.09282980064062285
10000,33.82,0.8748790207471557,0.8584495127159093,0.07204895124778972,0.08008756240045231
10000,33.56,0.873287598517958,0.8416153998809287,0.07362200425880648,0.08953275256028646
10000,33.48,0.8755865264883633,0.8402436245456376,0.06880525978925922,0.08557104842015267
10000,33.26,0.8690769315134599,0.8471230104167813,0.06844694434574791,0.07289416265988032
10000,33.14,0.8689199480491143,0.8290888174858185,0.07483103757447018,0.09748749532144849
10000,33.12,0.8709082076918336,0.8359955252363509,0.07617653785273037,0.0951932161943338
10000,33.09,0.8730171766797197,0.8459454977613178,0.07553530843797518,0.08733620449002863
10000,33.1,0.8720983290135222,0.8305149995243163,0.0730715824455866,0.09191854185334303
10000,33.09,0.8657059122136916,0.8345851612804014,0.07807694061506988,0.09800862605316789
10000,33.0,0.8715952652212589,0.8462209576336021,0.06918861717538623,0.08623058902330319
