	n train	train time	train score	test score
0	50	0.0	0.8320079522862823	0.5698679662389163
1	50	0.0	0.8228346456692913	0.5358390337077562
2	50	0.0	0.9003021148036254	0.5705751601033582
3	50	0.0	0.7654563297350343	0.5672791640204972
4	50	0.0	0.8252714708785784	0.5823150630475147
5	50	0.0	0.7807652533609101	0.4937667557072423
6	50	0.0	0.8111954459203036	0.5550411348067852
7	50	0.0	0.7911330049261084	0.5615761636278136
8	50	0.01	0.8299120234604106	0.5839324584409981
9	50	0.0	0.8604860486048604	0.5912601261435089
10	50	0.0	0.8063524590163934	0.5406142587735671
11	50	0.0	0.8093264248704664	0.5472638202770115
12	50	0.0	0.8009803921568628	0.595555404730624
13	50	0.0	0.8268101761252447	0.5913655689304951
14	50	0.0	0.8362156663275687	0.5435872605721543
15	50	0.0	0.8313953488372093	0.5461536410485134
16	50	0.0	0.8168264110756124	0.5769441468345348
17	50	0.0	0.834186284544524	0.5805843469576726
18	50	0.0	0.8058252427184466	0.5847941805277472
19	50	0.0	0.8374524714828897	0.570314583101036
20	500	0.01	0.6333944522341083	0.6113124354617424
21	500	0.0	0.6174984825641728	0.584498455929763
22	500	1.55	0.6662333219295244	0.6126983415182792
23	500	0.0	0.647159676524221	0.5946046016686624
24	500	0.0	0.6528497409326425	0.6111779050093807
25	500	0.0	0.643480394562497	0.6009881322325268
26	500	0.0	0.6434411202172254	0.6026800647685349
27	500	0.0	0.6530518271774273	0.6130473935027851
28	500	0.0	0.6489430973322319	0.6136194509218366
29	500	0.84	0.612607063805216	0.6115118071681703
30	500	0.0	0.6528757232579991	0.6046537840628682
31	500	0.0	0.6225890798220816	0.6022170860946415
32	500	0.0	0.6457021626060772	0.6198520892215656
33	500	0.94	0.5992396626369438	0.5628239032738167
34	500	0.0	0.6431010659297276	0.6125104836793958
35	500	0.0	0.6516781120030951	0.6059330353463613
36	500	0.0	0.6340909755170835	0.6044762281054719
37	500	0.01	0.6286727605835268	0.6166924415701521
38	500	0.0	0.6399864780026078	0.5909177400823181
39	500	0.0	0.6486825233077197	0.6136630824198999
40	1000	0.01	0.6470768259211581	0.602618253479612
41	1000	0.01	0.6227805832551204	0.602463119264276
42	1000	2.98	0.6570737647280772	0.6203602143760938
43	1000	0.01	0.6530798617606806	0.6132237374741241
44	1000	1.91	0.6300088444678579	0.6029933631643501
45	1000	0.11	0.6325676676982086	0.6054446049652645
46	1000	0.01	0.6415225404372827	0.6180825895778895
47	1000	0.01	0.6375762546529291	0.6088454378420831
48	1000	0.01	0.6499863342048805	0.6170960329272372
49	1000	0.01	0.6288108293268355	0.6132776708536745
50	2000	0.02	0.641341267470504	0.6079000887173794
51	2000	0.02	0.6258497276097643	0.6047149893587624
52	2000	0.02	0.6408937308631484	0.6150768641557548
53	2000	0.02	0.6412848589387266	0.6095786894067571
54	2000	4.04	0.6109310035901678	0.6094047694075327
55	2000	4.71	0.6339243556356025	0.6104973748381999
56	2000	0.02	0.6420610892485329	0.6168233360643419
57	2000	0.02	0.631210388125988	0.6099965216000155
58	2000	0.02	0.6448426987471967	0.6148084092440601
59	2000	0.05	0.6194336202300251	0.6119493341348601
60	5000	0.06	0.6303795190677104	0.6131685921085164
61	5000	11.05	0.6227520809581892	0.6161585617119061
62	5000	0.06	0.6264322807083166	0.6115966461921822
63	5000	11.56	0.6315728676687875	0.6097798790922709
64	5000	0.06	0.6239467754137924	0.6118529812433038
