	n train	train time	train score	test score
0	50	0.22	0.8791848617176128	0.5316684793836876
1	50	0.13	0.6371191135734072	0.48747688572370096
2	50	0.37	0.9704641350210971	0.5537312659822166
3	50	0.13	0.6920863309352518	0.5052190314228946
4	50	0.21	0.8779411764705882	0.5663838600457248
5	50	0.15	0.8157142857142857	0.5811724437417439
6	50	0.14	0.6749311294765841	0.5050958121968252
7	50	0.15	0.793859649122807	0.5407166976564443
8	50	0.18	0.8441011235955056	0.5595968426282746
9	50	0.25	0.9526717557251908	0.5604659223428613
10	50	0.31	0.9459459459459459	0.5580954462385695
11	50	0.53	0.9706744868035191	0.5616053444703024
12	50	0.16	0.8324022346368715	0.5350230018707695
13	50	0.19	0.8884057971014493	0.5513055831115102
14	50	0.31	0.9665211062590975	0.5883885941682304
15	50	0.15	0.7328571428571429	0.5600208533600147
16	50	0.19	0.8531468531468531	0.52696110654849
17	50	0.13	0.6545454545454545	0.5644060918674741
18	50	0.24	0.9092331768388107	0.5441036612330687
19	50	0.14	0.793859649122807	0.5359694848867208
20	500	0.68	0.7049305969513753	0.6312996185041698
21	500	1.07	0.8867980005880624	0.6827079317325647
22	500	0.87	0.8649137035614177	0.6492366953115796
23	500	0.71	0.7414358473452871	0.6431798869797972
24	500	0.71	0.7076283297130445	0.6240857446453705
25	500	0.9	0.8760596068663941	0.7026196464376553
26	500	0.71	0.767332400457957	0.6418856582496267
27	500	0.9	0.8789401553220648	0.6933958478820237
28	500	1.3	0.9034831349626555	0.696828342812392
29	500	0.83	0.823610774429979	0.6643354613549789
30	500	0.84	0.8235353173180351	0.6646911750561032
31	500	0.95	0.8680345664296965	0.6666023536295034
32	500	1.41	0.9039486230298951	0.6833675672199295
33	500	0.77	0.8286632719824766	0.6471468061747345
34	500	0.79	0.7907736910920357	0.6577015431144926
35	500	0.85	0.870420262501981	0.6754428351008036
36	500	0.71	0.7229815059074454	0.629797083830621
37	500	0.72	0.7199544224469449	0.6321766662056617
38	500	0.77	0.8178900342648951	0.6510704705836152
39	500	0.91	0.8647927897093637	0.660766087792418
40	1000	2.58	0.8921722940923578	0.7429720932641485
41	1000	1.88	0.8592847889148618	0.7169725519925374
42	1000	3.19	0.8732623426911907	0.7315442926163511
43	1000	2.36	0.8616850357714145	0.7316427541688223
44	1000	2.63	0.8260375113107834	0.6994873738710359
45	1000	1.8	0.8341562281483269	0.7348333637824261
46	1000	4.42	0.900872001722124	0.7555028909563918
47	1000	1.88	0.8351086764446015	0.7230259454727891
48	1000	2.68	0.8687709753771152	0.7330963426370963
49	1000	3.29	0.8839720275742418	0.7257606724070321
50	2000	4.44	0.8843094945057274	0.7771900438865336
51	2000	3.62	0.8669064589719889	0.7621447771837834
52	2000	4.44	0.8611696103068701	0.7459322003994238
53	2000	3.99	0.8795748368839618	0.7702163479187334
54	2000	3.71	0.859370908629347	0.7730842540626773
55	2000	3.71	0.8533525924344204	0.7600742388722794
56	2000	5.15	0.8876968931261314	0.7795727565421441
57	2000	5.37	0.896390055154019	0.7686455162145688
58	2000	4.27	0.8609327412847925	0.7611459331110265
59	2000	5.02	0.8961572791737211	0.7882268440340552
60	5000	11.05	0.873252348558471	0.8236303172795472
61	5000	10.12	0.8678391482375735	0.8154466255860028
62	5000	11.98	0.8750945985262486	0.8180561412974501
63	5000	18.64	0.8851879531016059	0.8176645716552525
64	5000	17.25	0.8962588194041987	0.8253949418080843
65	5000	14.51	0.8825732212209342	0.8171369770937451
66	5000	16.79	0.8953448402318025	0.8181733845333407
67	5000	15.18	0.8908988512798633	0.8196559992396264
68	5000	12.21	0.8797548912338542	0.8137898534516466
69	5000	12.48	0.8807262612942931	0.813845060218061
