	n train	train time	train score	test score
0	50	0.0	0.6181102362204725	0.4863025436093214
1	50	0.06	0.5371057513914657	0.5129081568293304
2	50	0.0	0.7618595825426945	0.6068514653065208
3	50	0.0	0.5929791271347249	0.4940170319718387
4	50	0.0	0.7002997002997003	0.5778844986683359
5	50	0.0	0.6814595660749507	0.5615046733198302
6	50	0.0	0.5733855185909981	0.5644994299668452
7	50	0.0	0.6957383548067394	0.5790608614521922
8	50	0.0	0.6871455576559546	0.5593203395921942
9	50	0.0	0.7223282442748091	0.6239221137162592
10	50	0.0	0.6421845574387948	0.5874608176584133
11	50	0.0	0.7115768463073853	0.5926030165345316
12	50	0.0	0.5417867435158501	0.5237557449583602
13	50	0.0	0.6268656716417911	0.5068850246697021
14	50	0.0	0.5434782608695652	0.4789905890977291
15	50	0.0	0.6720977596741344	0.5142276229260433
16	50	0.0	0.6603595080416272	0.597035351575981
17	50	0.0	0.633761105626851	0.50276805243829
18	50	0.0	0.7016042780748664	0.5975726584013843
19	50	0.0	0.6268382352941176	0.5173931515098144
20	500	0.0	0.6169053135326066	0.6054656540148661
21	500	0.0	0.6196492228718095	0.6092767838229589
22	500	0.0	0.5976011068937793	0.6054656540148661
23	500	0.0	0.5863845481160412	0.6054656540148661
24	500	0.0	0.6077513537100581	0.6054656540148661
25	500	0.0	0.6101211689237348	0.6054656540148661
26	500	0.0	0.6010987744438895	0.6054620838698468
27	500	0.35	0.525395399659234	0.5370613779331717
28	500	0.0	0.6166058805835464	0.6054656540148661
29	500	0.0	0.6007297562801142	0.6054656540148661
30	500	0.0	0.6072530276487166	0.6065872745750932
31	500	0.0	0.5	0.5
32	500	0.0	0.5901378179144435	0.6041345849468406
33	500	0.35	0.5488235128091749	0.5370613779331717
34	500	0.35	0.5	0.5
35	500	0.0	0.5	0.5
36	500	0.0	0.6059400995139569	0.6058423043144012
37	500	0.0	0.5965707753857877	0.6053341536733222
38	500	0.0	0.5745197382309478	0.6015965093502098
39	500	0.0	0.6031398082161114	0.6080373484770951
40	1000	0.01	0.6068142347706058	0.6054656540148661
41	1000	0.01	0.6137175920559483	0.6067265102308456
42	1000	0.01	0.6031252870774514	0.6054656540148661
43	1000	0.01	0.5865194726423046	0.6054656540148661
44	1000	0.01	0.5892108072716257	0.608067992221844
45	1000	0.01	0.600856177171339	0.6054656540148661
46	1000	0.01	0.6000189811849005	0.6055025455133988
47	1000	0.57	0.5936725685499089	0.6034110355562643
48	1000	0.01	0.6109196117033383	0.6054656540148661
49	1000	0.01	0.5933461830500555	0.6054656540148661
50	2000	0.02	0.5951118610210661	0.6054656540148661
51	2000	0.02	0.6041560280222639	0.6060987597316203
52	2000	0.02	0.5965557978916758	0.6054656540148661
53	2000	0.02	0.5796505120266731	0.6054656540148661
54	2000	0.02	0.5892178825947483	0.6054656540148661
55	2000	0.02	0.5980658431537439	0.6054656540148661
56	2000	0.02	0.5894842725293671	0.6054656540148661
57	2000	0.02	0.5879557218657963	0.6054656540148661
58	2000	0.02	0.598752826133614	0.6054656540148661
59	2000	0.02	0.5938311884655648	0.6054656540148661
60	5000	0.05	0.5935825475868329	0.605466249039036
61	5000	0.05	0.594512751834024	0.6054626788940167
62	5000	0.05	0.5951367452156623	0.6054656540148661
63	5000	0.05	0.5864790727626398	0.6054656540148661
64	5000	0.05	0.5927799443542932	0.6054656540148661
