	n train	train time	train score	test score
0	50	0.0	0.8553149606299213	0.564913566789083
1	50	0.0	0.8636363636363636	0.5337694067133006
2	50	0.0	0.8244781783681214	0.5944779376938292
3	50	0.0	0.8111954459203036	0.5328251033556983
4	50	0.0	0.7742257742257742	0.5866557499565632
5	500	0.0	0.6709521820046337	0.6195409507534196
6	500	0.01	0.6590807547887257	0.6202293937179728
7	500	0.0	0.6514219471607801	0.6308553353437216
8	500	0.0	0.6126383027261321	0.6255810411018896
9	500	0.0	0.6486006704087907	0.6301424963882033
10	1000	0.01	0.6345349276453804	0.6292065233689792
11	1000	0.01	0.6435657432093042	0.6216913681033723
12	1000	0.01	0.6399018224559933	0.6324053733062637
13	1000	0.01	0.6093746641927372	0.6241125214506213
14	1000	0.01	0.6130847240647225	0.621089203643452
15	2000	0.02	0.6248650309830355	0.629464168834538
16	2000	0.02	0.6252138404766431	0.6252472325425859
17	2000	0.02	0.635481430601387	0.6263426720393382
18	2000	0.02	0.6085401286020481	0.6268847390581005
19	2000	0.02	0.620620353829309	0.633641833531278
20	5000	0.05	0.6189614358046377	0.6293659898465076
21	5000	0.05	0.6148131784524836	0.6243433908285354
22	5000	0.05	0.6253476266311712	0.6292089034656587
23	5000	0.05	0.6133929498363889	0.6302269898203265
24	5000	0.05	0.619211464996364	0.6301657023308287
