"n.train","train.C","test.C"
5000,0.623683242945124,0.514026021961798
5000,0.613092387283464,0.53372291772532
5000,0.606283495294978,0.540994654891936
5000,0.612593915540783,0.536043137523705
5000,0.57274383487374,0.518222895020528
5000,0.625469908904688,0.516459248694532
5000,0.608492247248765,0.536661000597234
5000,0.603544802595017,0.541473809632922
5000,0.576393949895803,0.568714903057334
5000,0.639133452772572,0.516171980809403
5000,0.583396341095035,0.536788449118922
5000,0.609854848649362,0.516964679143765
5000,0.572831733125712,0.531589067435792
5000,0.603383439677436,0.540936006767416
5000,0.605487005038676,0.506820109580248
5000,0.596358266268446,0.534419458467187
5000,0.637877497963182,0.528135828135828
5000,0.5992630162471,0.542738704522822
5000,0.582216701168195,0.541793243118844
5000,0.572625654883715,0.529713091218156
10000,0.590804646816065,0.530335886315401
10000,0.583632894726936,0.548597958146625
10000,0.589930517856595,0.538089704857077
10000,0.595727054440624,0.542989009984692
10000,0.581167929303033,0.533934264547352
10000,0.588185488007351,0.540981343884429
10000,0.604685810999755,0.516400973951394
10000,0.592444828542676,0.545140002749645
10000,0.574052086855104,0.564393501721628
10000,0.590134641819654,0.540757064481326
10000,0.592251927435978,0.551665282775164
10000,0.595397086564133,0.512071244694914
10000,0.598017449043748,0.548528132582521
10000,0.600417374614778,0.539449918836736
10000,0.591937784905912,0.504779807890695
10000,0.590553309920426,0.547613584212942
10000,0.58878003511906,0.541464541464541
10000,0.591604800290716,0.556703179639193
10000,0.590371710142492,0.557534750989598
10000,0.588290262381487,0.535915282659132
