"n.train","train.C","test.C"
100,0.851219512195122,0.846613236240925
100,0.744578313253012,0.85351943902006
100,0.801452784503632,0.842770395930897
100,0.816176470588235,0.807891865410738
100,0.704878048780488,0.816886379298846
100,0.765133171912833,0.824048807542984
100,0.705882352941176,0.771435603687461
100,0.748201438848921,0.808886319160292
100,0.810096153846154,0.782010815583269
100,0.789346246973366,0.83799019063894
100,0.791666666666667,0.82150024528386
100,0.737864077669903,0.845446059474597
100,0.804347826086957,0.860935552786185
100,0.713253012048193,0.787525106003124
100,0.773493975903614,0.827816337426588
100,0.814903846153846,0.846230976626039
100,0.803317535545024,0.821865850412563
100,0.723150357995227,0.843694493783304
100,0.807142857142857,0.830023351495608
100,0.757281553398058,0.787803138373752
500,0.746515138062683,0.857647137180028
500,0.743585126496804,0.844288123557607
500,0.735874439461883,0.858589706244818
500,0.736239978380326,0.850914111385753
500,0.75169483865136,0.84354089322633
500,0.743030736240172,0.855840266222962
500,0.745287273383242,0.825472120289985
500,0.744465358071166,0.859210994484967
500,0.758829922115559,0.856638340139057
500,0.761210156672069,0.851883086619765
500,0.751052961734922,0.845203585604067
500,0.759393128067827,0.826710228030404
500,0.735257101761956,0.840729036852412
500,0.748881731973519,0.83592948002678
500,0.746329744639203,0.844345079195586
500,0.768256798930004,0.870273401813766
500,0.757480173035328,0.851965220477331
500,0.741126403477001,0.851221136767318
500,0.741825368307582,0.849705326364951
500,0.761349363000179,0.837241440798859
1000,0.74641499366371,0.857624936172102
1000,0.744896135805227,0.851943902006036
1000,0.728250200767378,0.854578861278541
1000,0.740620482597576,0.852049791791926
1000,0.753276671885484,0.848298246004046
1000,0.756061278863233,0.853155851358846
1000,0.749609078318367,0.839300098451624
1000,0.742696579099951,0.86519302615193
1000,0.745879945733158,0.855093256814921
1000,0.756016726722719,0.850018864155885
1000,0.745375287661533,0.860589573206083
1000,0.747129500077731,0.845979463928524
1000,0.742951870229857,0.852123019405377
1000,0.756207324643079,0.847734880607007
1000,0.745678464440253,0.840674497241502
1000,0.749456449394329,0.859577976336371
1000,0.761188366331109,0.859462336970988
1000,0.745381849047332,0.859547069271758
1000,0.752380316782346,0.859579673079061
1000,0.740946951138034,0.837642653352354
2000,0.738165705023594,0.864973469795529
2000,0.750034732835033,0.854873069412391
2000,0.733440710913635,0.86351923637097
2000,0.747009513045116,0.854321152604271
2000,0.746449559255632,0.853811439877287
2000,0.753673106041698,0.850271769273433
2000,0.743324586271366,0.848205495390674
2000,0.74454987605162,0.86619373776908
2000,0.756059347838122,0.853923408012361
2000,0.751530846065077,0.845114183625913
2000,0.735999646015741,0.861526111581858
2000,0.755299421477509,0.855202915944348
2000,0.741510041409017,0.858687911696635
2000,0.755612848970378,0.852555233206874
2000,0.754456561993887,0.848816515394198
2000,0.751259724186704,0.866173488714098
2000,0.754665718428963,0.860416112146216
2000,0.752907057651309,0.864498223801066
2000,0.757927300850735,0.869075947959524
2000,0.752294643894504,0.843995185449358
5000,0.749136575205628,0.8692582643252
5000,0.749678709630563,0.858445766021658
5000,0.743527706623497,0.862152412108719
5000,0.747556133322721,0.856792927605941
5000,0.74839519832026,0.848187092901763
5000,0.752883798668384,0.857127010537992
5000,0.744432319144963,0.854895730779558
5000,0.751705330257589,0.87493328589219
5000,0.750572832580897,0.863547069859839
5000,0.746166322031604,0.853281253467676
5000,0.747760389036251,0.867368327164073
5000,0.751015431726836,0.856047472996399
5000,0.74659393296665,0.858176072636639
5000,0.753704264885309,0.858826154876144
5000,0.746405412526547,0.858738209645844
5000,0.745915089018437,0.865928385213574
5000,0.749763599660008,0.855425428089788
5000,0.753469778266667,0.864631438721137
5000,0.752968816933628,0.870877349049261
5000,0.745595955426791,0.850392296718973
10000,0.74909205304338,0.871744777212885
10000,0.752709111755015,0.863172377063732
10000,0.745628480092842,0.865154944094647
10000,0.746560640364226,0.856659318146392
10000,0.744258847063287,0.844607963008248
10000,0.747655973888277,0.858014420410427
10000,0.744827264843201,0.85366508547391
10000,0.751917572122405,0.87093043942359
10000,0.749502350215483,0.859264981790089
10000,0.746903766078319,0.856077587163497
10000,0.747894859752688,0.866119609329706
10000,0.751655032959099,0.854425034449038
10000,0.746307436680597,0.863205447747908
10000,0.751526213075588,0.860209774603883
10000,0.745256558505999,0.865211781455775
10000,0.745322854374305,0.867042492034136
10000,0.748560148229207,0.857133351077988
10000,0.753974587575333,0.865275310834813
10000,0.749415500244315,0.870410319137107
10000,0.749411155567681,0.851529065620542
