n train,train time,train C,test C,train brier,test brier
100,0.05,1.0,0.5809373181217289,,
100,0.04,0.9993429697766097,0.5906132473878284,,
100,0.04,1.0,0.5707207638477875,,
100,0.04,0.9995561473590768,0.595670558891095,,
100,0.05,0.9993386243386243,0.6052918281195513,,
100,0.04,1.0,0.607694793015142,,
100,0.04,0.999558693733451,0.6198652481035563,,
100,0.04,0.9997807017543859,0.6146663467711082,,
100,0.05,0.9995584988962473,0.6213173928237319,,
100,0.04,0.9997804128238911,0.6009533448692416,,
100,0.04,0.9993429697766097,0.6027485040829227,,
100,0.04,1.0,0.6045533042549365,,
100,0.04,0.9988891357476116,0.6155659556699955,,
100,0.05,0.9991247264770241,0.5927826892093788,,
100,0.04,0.9997787610619469,0.586461732584954,,
100,0.04,0.999781181619256,0.5965961192030297,,
100,0.04,0.9993488170175819,0.5861417322834646,,
100,0.04,0.9991189427312775,0.6053105652824892,,
100,0.04,1.0,0.5873330829532404,,
100,0.04,0.999562363238512,0.6073265856100204,,
500,0.55,0.9995060872579178,0.6301117936091356,,
500,0.46,0.9994713580032932,0.6349137772747009,,
500,0.64,0.9994557094352338,0.638379956829022,,
500,0.52,0.99941519446966,0.6383717178978091,,
500,0.46,0.9991646798809669,0.6258119572962986,,
500,0.56,0.9994596996976062,0.6309595831463086,,
500,0.54,0.9992474048442906,0.6401563261187279,,
500,0.54,0.9993594959059671,0.642944681844414,,
500,0.44,0.9994568169473113,0.6264702754209237,,
500,0.55,0.999185639532869,0.6389935464211477,,
500,0.51,0.9992997380501595,0.613020756661269,,
500,0.52,0.9995373603351956,0.6287109082990437,,
500,0.41,0.9993052298820627,0.6463973172344202,,
500,0.57,0.9993934036985043,0.6327008103320041,,
500,0.45,0.9993578841414738,0.6276312926946004,,
500,0.54,0.9992688467798794,0.6321502199233899,,
500,0.48,0.9993614965141161,0.6380407276676622,,
500,0.55,0.9992257974720983,0.6448540452912683,,
500,0.48,0.9990981850975087,0.6373924577700686,,
500,0.79,0.9994203299793222,0.648819437959961,,
1000,1.18,0.9994276312639556,0.6431756568172032,,
1000,1.36,0.9993962244481318,0.6502141797122237,,
1000,1.73,0.9994477543091407,0.6475799011245343,,
1000,1.48,0.9993214382030292,0.6437391336354444,,
1000,1.68,0.9994692979007783,0.6450801723223007,,
1000,1.57,0.9994641036589085,0.6471814020456709,,
1000,1.75,0.9993666576600919,0.652002574987821,,
1000,1.68,0.9993781323603019,0.658649824597807,,
1000,1.52,0.9994369860861367,0.6362681322211442,,
1000,1.43,0.9993100111309525,0.6585153503760053,,
1000,1.66,0.999458988047964,0.6335566023848079,,
1000,1.78,0.9995807237186548,0.6296491307899487,,
1000,1.38,0.9994695017647186,0.6591500226173492,,
1000,1.31,0.9994865306370053,0.6553129113188441,,
1000,1.84,0.9994828597208308,0.6507135709002306,,
1000,1.74,0.9994546939768668,0.6424646160716415,,
1000,1.48,0.9993453241620908,0.6493076296497421,,
1000,1.09,0.9989008764693976,0.6526445259106822,,
1000,1.02,0.9991361213576717,0.6424094669726225,,
1000,1.72,0.9994334890157412,0.6588954204225398,,
2000,4.45,0.9990737052765698,0.6482449896255011,,
2000,4.47,0.9990958786275361,0.6654951407235234,,
2000,4.3,0.9993443770579652,0.6564991470250322,,
2000,3.8,0.9979495203061007,0.652633584563321,,
2000,4.15,0.9992982803786347,0.6534363743873093,,
2000,4.51,0.9994832834328632,0.6561976195277653,,
2000,4.99,0.9994199266285574,0.673276672002227,,
2000,5.71,0.9994839834528167,0.6651903918936737,,
2000,4.55,0.9989443269663336,0.6543857021616495,,
2000,4.7,0.9993518834602065,0.6677832555203674,,
2000,4.71,0.9994170104011629,0.6474809708956452,,
2000,4.42,0.9994619554742366,0.6547774592588259,,
2000,5.39,0.9994595438874684,0.6706805212429103,,
2000,3.83,0.9992934353325615,0.6628459415095117,,
2000,4.84,0.999343942838584,0.6595092024539877,,
2000,5.03,0.9993364101907427,0.6524646811056651,,
2000,3.64,0.9989324994082981,0.6602269888677709,,
2000,4.09,0.9991558990028007,0.6629123141747632,,
2000,3.29,0.9966089064803365,0.6535419737621925,,
2000,5.65,0.999449227186752,0.6603112696823676,,
5000,24.99,0.9927974260250475,0.6648701510847247,,
5000,28.9,0.9957839957921438,0.6811930123193838,,
5000,33.51,0.995372537835857,0.6724619642794972,,
5000,22.01,0.9929254017210011,0.6672743531062376,,
5000,6.97,0.9572250056044168,0.6725248162740176,,
5000,27.94,0.9959111122206438,0.6653981512200516,,
5000,23.05,0.9900984021197904,0.6854404447073561,,
5000,29.44,0.9968986399790714,0.676267856332311,,
5000,29.97,0.99561444448647,0.6609299064710569,,
5000,29.24,0.9972995860970161,0.6763067680955956,,
5000,28.65,0.9952567570462408,0.6689260571003022,,
5000,23.04,0.9940969550286817,0.6632842987491089,,
5000,7.71,0.9554306716558651,0.6899074428476982,,
5000,22.44,0.9911559711312744,0.6846448915690343,,
5000,21.41,0.993115766186222,0.671367967628247,,
5000,28.54,0.9955565505924137,0.6765077596429199,,
5000,33.61,0.995987952506674,0.6709812652728754,,
5000,26.3,0.9960817302274946,0.6719349293858667,,
5000,28.18,0.9946331559635805,0.6664025373779126,,
5000,26.43,0.9954373094327164,0.6762699755266547,,
10000,107.89,0.9902492610480621,0.6820600141499943,,
10000,90.91,0.9823175545976561,0.6986946162370471,,
10000,29.54,0.9383515734276835,0.6878807923963375,,
10000,94.33,0.9780066700679299,0.6711932810953946,,
10000,94.93,0.9823653037266273,0.6817560586796855,,
10000,104.32,0.9837990636154642,0.6788010469047139,,
10000,89.49,0.9826439370433665,0.6966603451875566,,
10000,35.59,0.9533629305365726,0.6890204495397179,,
10000,30.32,0.9431116787001611,0.6667903879421679,,
10000,86.25,0.980638958979087,0.6961028219443447,,
10000,131.01,0.9877444303650533,0.6753405322087617,,
10000,37.71,0.9536841404954479,0.6796089367317355,,
10000,102.26,0.9849858294368774,0.6973102752357424,,
10000,50.18,0.9635143327740433,0.6884656167261893,,
10000,35.99,0.9531661566988958,0.6834247052168995,,
10000,104.91,0.9827859680645811,0.691756070384156,,
10000,53.36,0.9651732517661328,0.6804061906054847,,
10000,41.14,0.9572340200071034,0.690162698266102,,
10000,91.64,0.9820110121565976,0.6828472992599315,,
10000,73.73,0.9843789523537865,0.6865109956330171,,
