"n.train","train.C","test.C"
100,NA,NA
100,0.614687427376249,0.479345263181875
100,0.592283393501805,0.509910553914228
100,NA,NA
100,0.590072244232114,0.50761681186959
100,0.638734995383195,0.493763335343951
100,0.750982961992136,0.513703139741933
100,0.693948527706933,0.526617204438793
100,NA,NA
100,NA,NA
100,0.614917825537295,0.510559498341766
100,NA,NA
100,0.585483870967742,0.531983871846565
100,NA,NA
100,0.567405355493998,0.510104984182809
100,0.575868372943327,0.490253163104947
100,0.663496376811594,0.532876409761727
100,NA,NA
100,0.673917918815878,0.491619370862788
100,0.740544127405441,0.51239258928128
500,0.569710180027448,0.503171060532249
500,0.588179363669797,0.516376968238538
500,0.600290038167599,0.527720961978742
500,0.56124612624368,0.529799792215805
500,0.585459578575461,0.512306478024794
500,0.61978078141114,0.517828808329338
500,0.63115422814983,0.534410005905258
500,0.639644257400813,0.537114967660485
500,0.57257659016629,0.54589888671605
500,0.60562052397788,0.510115600464014
500,0.581494809938877,0.508664037911949
500,0.561037008865104,0.530390902242673
500,NA,NA
500,0.544393817564549,0.491803204937872
500,0.60281268429887,0.528883821685099
500,NA,NA
500,0.586623421209548,0.509274451646638
500,0.612665057503905,0.555501629184041
500,0.511970062533852,0.506756057504106
500,0.594433915033615,0.512848647403855
1000,0.574708597005019,0.521735189821791
1000,0.58513480580202,0.512311899954908
1000,0.575668474789046,0.540815842228616
1000,0.577844942399361,0.553917276484545
1000,0.579434200658095,0.496969875665108
1000,0.594199534378819,0.544695245876181
1000,0.573863031679024,0.551308998843836
1000,0.567576972641429,0.526985426634586
1000,0.602908787290698,0.548912661707156
1000,0.557888159809081,0.497760548934245
1000,0.625035405829485,0.519844535687154
1000,0.552348148248796,0.522148037610389
1000,0.568388650664857,0.527452369276594
1000,0.545171192761838,0.516170900027893
1000,0.576401789566916,0.548046972979136
1000,0.59970386220564,0.504702966939047
1000,0.606202537605575,0.548995699719625
1000,0.578821686173184,0.513555266935539
1000,0.591547932999109,0.535843127735184
1000,0.609178494759297,0.517524372016996
2000,0.589991900888882,0.540972277295025
2000,0.5810142758371,0.525198211732503
2000,0.62323844210524,0.519935000214707
2000,0.57690674150432,0.549879548681841
2000,0.601949752997234,0.522603457426299
2000,0.615262444664264,0.551987468180928
2000,0.583915279676757,0.558589887754848
2000,0.57983015374663,0.5657493893458
2000,0.621410407039567,0.570611841643119
2000,0.606795434572014,0.529925784591681
2000,0.609566517022554,0.522734055637955
2000,0.620530815205365,0.55295707825519
2000,0.624537012185302,0.539934433970831
2000,0.592353801482336,0.57004615758361
2000,0.592335227045432,0.549230418424353
2000,0.575805282190395,0.513869230386593
2000,0.612635658566295,0.561907809922198
2000,0.632128439022398,0.524989176749379
2000,0.636386062807837,0.573076464889626
2000,0.595897093863861,0.538396933122011
5000,0.608761056405715,0.568314319054686
5000,0.618837798090141,0.558688573623281
5000,0.631633706450701,0.574486454234591
5000,0.625584348606273,0.571978169049228
5000,0.602181299928336,0.528679582496042
5000,0.613241536468231,0.578403768548465
5000,0.616502000844966,0.578977734236242
5000,0.606100837432868,0.568928450539297
5000,0.610751615576997,0.563847842884885
5000,0.611974190933591,0.548307198939396
5000,0.609264837505764,0.544602159678761
5000,0.61222821035313,0.565707054442534
5000,0.620588035128541,0.554450680179444
5000,0.607301489929906,0.553949487587839
5000,0.621012478351774,0.565887584083913
5000,0.616996786941199,0.543421046681469
5000,0.61619120662292,0.597479783273081
5000,0.614885360546442,0.549513523366828
5000,0.598680575563346,0.55309880713963
5000,0.616842706591101,0.530553636499099
10000,0.611419053297977,0.580980434363919
10000,0.623694940878915,0.565567919949425
10000,0.622351823118453,0.58123956127405
10000,0.627819377985785,0.573012553250371
10000,0.607740009840115,0.547189196790246
10000,0.605404945506369,0.57929504016349
10000,0.607323987484781,0.580249287862093
10000,0.614121051192021,0.567281742582953
10000,0.612693443482521,0.583713831867611
10000,0.604412837749513,0.544159735565618
10000,0.619780260180219,0.571948594580907
10000,0.60931171547558,0.575631262161463
10000,0.609179140436818,0.563157249495995
10000,0.613710245060346,0.554990957432451
10000,0.620037599428823,0.558004788507582
10000,0.617134973365693,0.543138416456767
10000,0.61438744439185,0.594617437321385
10000,0.619131423485667,0.558117437965685
10000,0.621592335690067,0.610451407853953
10000,0.612231807415402,0.541862523310892
