n train,train time,train C,test C,train brier,test brier
100,0.87,0.8278114792347177,0.5048286706760315,0.12661930407535835,0.1852970834924311
100,0.93,0.7682729997694259,0.5067498083558043,0.11457574763382888,0.1766405158859182
100,0.77,0.7757826887661142,0.524931647881818,0.1036387165393729,0.18625067759396388
100,1.02,0.8149405772495756,0.4980471661898551,0.114227411401691,0.1824970213234103
100,0.96,0.8032902467685077,0.5008334908357096,0.11276624174814118,0.19523190423405545
100,0.51,0.708838043965904,0.4960400380823137,0.1460701385483442,0.17845785163625885
100,1.1,0.7834544176236231,0.49870691527389566,0.08792466636339845,0.19090602196541537
100,0.81,0.7920374707259953,0.5102431327985687,0.11116013594928165,0.17530746447858894
100,0.74,0.7912272291466922,0.5044172079465721,0.0819292512782309,0.18349572264653793
100,0.84,0.8342635282698374,0.516760502864978,0.11392530244461509,0.18095277252286363
100,1.04,0.7912139820500709,0.5141893010298895,0.10709625279318707,0.18673979878844751
100,0.38,0.46995603321934537,0.5125220258757817,0.1646327523998543,0.17785964699721485
100,1.16,0.8315103560623691,0.49512173074959,0.10971081133011183,0.19810301811559833
100,0.97,0.7679868760253106,0.5084784213918357,0.10673000150264622,0.1735746773970408
100,0.44,0.6097167856320516,0.5134585291352004,0.1500912312518501,0.18651704398685487
100,0.38,0.494956441999083,0.5134077566300674,0.16884211277914635,0.17152584095792087
100,0.96,0.7995872506305893,0.5315526173373137,0.11110494890813492,0.18131882177874495
100,0.4,0.595327984898537,0.5071956085598335,0.16147340940321844,0.18551937213882413
100,0.38,0.4782509157509158,0.4998820199591707,0.18548903860106514,0.18445826009357735
100,0.54,0.6566114765252892,0.5089747006183093,0.15157844010349844,0.1742952665967556
500,0.37,0.7587833124040743,0.5490262831356629,0.0945443072644969,0.16267860268690235
500,0.33,0.6920279206465834,0.5390252735552141,0.11323294450749252,0.16670807574301788
500,0.37,0.7449550059899147,0.5206042456379668,0.09990055562374123,0.1758820965651976
500,0.32,0.6679635383136937,0.5357905073611328,0.12117385334470233,0.16989923778540109
500,0.36,0.7542435973793925,0.5514202214268189,0.11088602777794047,0.16915512448280656
500,0.33,0.7213740458015268,0.5451705075724403,0.1049167772688268,0.16839253631273635
500,0.36,0.7715399180131988,0.5430750411756212,0.10690778013567431,0.16984969943593722
500,0.3,0.6416042921192339,0.5326787104135875,0.1404587267503341,0.17382401977081485
500,0.32,0.6562229785668292,0.53314094564818,0.12406086456645825,0.166112736546241
500,0.52,0.7239451555290966,0.5464580161274607,0.10735977574485447,0.16644952599119264
500,0.32,0.6857042876086636,0.5396870770180751,0.11105245842149566,0.17507207373330783
500,0.33,0.7309401883525174,0.539984668464346,0.1004298552586403,0.16787963940730216
500,0.34,0.7614780962932188,0.5353799250797392,0.10584584476510514,0.17393552153488434
500,0.33,0.6962113904178252,0.5401751387292669,0.12298174078694331,0.16487169752306313
500,0.33,0.7101791545969482,0.547716176413618,0.10240735969594676,0.16384132321221273
500,0.33,0.6933625583094475,0.5223669026658794,0.11379957192202926,0.17270294035050568
500,0.31,0.6538347095142454,0.5363554615367458,0.12844264940811936,0.16473284870582414
500,0.33,0.715189755442887,0.5425048043116129,0.1170130296780823,0.16506403891562635
500,0.33,0.7428677082370343,0.5289197841376129,0.12112266775293173,0.171944902007252
