"n.train","train.C","test.C"
100,0.622222222222222,0.540709717069173
100,0.619277108433735,0.507334603001859
100,0.5,0.5
100,0.988066825775656,0.632044850988492
100,0.921241050119332,0.636160764601132
100,0.774509803921569,0.552509017853066
100,0.639303482587065,0.563903809977108
100,0.654040404040404,0.540892108620376
100,0.88135593220339,0.597417041172999
100,0.5,0.5
100,0.873878871937124,0.747228734664148
100,0.825158155313102,0.765791502289938
100,0.852602487333026,0.785541733456754
100,0.886995922066153,0.782872188301519
100,0.855989232839838,0.784392399071298
100,0.876269449361781,0.74916670471668
100,0.867752622860298,0.778019537181841
100,0.864455326619237,0.760433752505923
100,0.879468377635197,0.785827772481729
100,0.865948315222354,0.779780120140542
500,0.847661725841664,0.781303348280336
500,0.842102887068012,0.804198975196118
500,0.837505380241488,0.812001896462195
500,0.843238704699662,0.801870304378419
500,0.844294371519936,0.80210986633005
500,0.858398260554448,0.803570613214008
500,0.859778098502616,0.805376124747852
500,0.847995799853908,0.795357207946054
500,0.849803087230094,0.810091243361024
500,0.857714337667061,0.815187577921342
500,0.837331939219675,0.799399084970296
500,0.830712779370276,0.818188001632431
500,0.840137474886566,0.82606732440792
500,0.835806311318464,0.811516898563225
500,0.83841524798103,0.818317066023488
500,0.852138009049774,0.814460526916579
500,0.842703003274563,0.820538972371433
500,0.833696157465673,0.811076180061965
500,0.842875909857186,0.819329066230877
500,0.833044368018645,0.823710755978692
1000,0.833044128632711,0.806000045523866
1000,0.830042224806781,0.82505781526323
1000,0.830707296002796,0.829137787009234
1000,0.831241332203644,0.818575935719636
1000,0.829227476022841,0.825868403850055
1000,0.833646590201253,0.820624629012374
1000,0.831169765960433,0.83139548061014
1000,0.832935149891273,0.816429743028978
1000,0.836189607035415,0.829906032956557
1000,0.831572512014644,0.823937436246175
1000,0.828059970521098,0.809528145130084
1000,0.829775519248542,0.828118623316556
1000,0.830062217245564,0.833291942293365
1000,0.829638907034893,0.821708241596114
1000,0.826239279014046,0.828663525911232
1000,0.829239309033536,0.822405369617826
1000,0.832675358401867,0.830511547789035
1000,0.829252294157052,0.818206670311646
1000,0.830984355954694,0.831767215942621
1000,0.826066680892695,0.829196418451774
2000,0.622222222222222,0.540709717069173
2000,0.619277108433735,0.507334603001859
2000,0.5,0.5
2000,0.988066825775656,0.632044850988492
2000,0.921241050119332,0.636160764601132
2000,0.774509803921569,0.552509017853066
2000,0.639303482587065,0.563903809977108
2000,0.654040404040404,0.540892108620376
2000,0.88135593220339,0.597417041172999
2000,0.5,0.5
2000,0.873878871937124,0.747228734664148
2000,0.825158155313102,0.765791502289938
2000,0.852602487333026,0.785541733456754
2000,0.886995922066153,0.782872188301519
2000,0.855989232839838,0.784392399071298
2000,0.876269449361781,0.74916670471668
2000,0.867752622860298,0.778019537181841
2000,0.864455326619237,0.760433752505923
2000,0.879468377635197,0.785827772481729
2000,0.865948315222354,0.779780120140542
5000,0.847661725841664,0.781303348280336
5000,0.842102887068012,0.804198975196118
5000,0.837505380241488,0.812001896462195
5000,0.843238704699662,0.801870304378419
5000,0.844294371519936,0.80210986633005
5000,0.858398260554448,0.803570613214008
5000,0.859778098502616,0.805376124747852
5000,0.847995799853908,0.795357207946054
5000,0.849803087230094,0.810091243361024
5000,0.857714337667061,0.815187577921342
5000,0.837331939219675,0.799399084970296
5000,0.830712779370276,0.818188001632431
5000,0.840137474886566,0.82606732440792
5000,0.835806311318464,0.811516898563225
5000,0.83841524798103,0.818317066023488
5000,0.852138009049774,0.814460526916579
5000,0.842703003274563,0.820538972371433
5000,0.833696157465673,0.811076180061965
5000,0.842875909857186,0.819329066230877
5000,0.833044368018645,0.823710755978692
10000,0.833044128632711,0.806000045523866
10000,0.830042224806781,0.82505781526323
10000,0.830707296002796,0.829137787009234
10000,0.831241332203644,0.818575935719636
10000,0.829227476022841,0.825868403850055
10000,0.833646590201253,0.820624629012374
10000,0.831169765960433,0.83139548061014
10000,0.832935149891273,0.816429743028978
10000,0.836189607035415,0.829906032956557
10000,0.831572512014644,0.823937436246175
10000,0.828059970521098,0.809528145130084
10000,0.829775519248542,0.828118623316556
10000,0.830062217245564,0.833291942293365
10000,0.829638907034893,0.821708241596114
10000,0.826239279014046,0.828663525911232
10000,0.829239309033536,0.822405369617826
10000,0.832675358401867,0.830511547789035
10000,0.829252294157052,0.818206670311646
10000,0.830984355954694,0.831767215942621
10000,0.826066680892695,0.829196418451774
