	n train	train time	train score	test score
0	50	0.09	1.0	0.6103241775472373
1	50	0.07	1.0	0.5765547107592296
2	50	0.04	1.0	0.5938839439941583
3	50	0.05	1.0	0.5849313415642639
4	50	0.05	1.0	0.6060060977865501
5	50	0.05	1.0	0.6176177312750885
6	50	0.06	1.0	0.6211492568998498
7	50	0.06	1.0	0.6001593028239115
8	50	0.06	1.0	0.5595183010430664
9	50	0.05	1.0	0.5849245118612022
10	50	0.06	1.0	0.60494294067663
11	50	0.05	1.0	0.605053354209459
12	50	0.06	1.0	0.5977609387654514
13	50	0.05	1.0	0.5985805031328417
14	50	0.05	1.0	0.5714870710875335
15	50	0.05	1.0	0.6059019448148609
16	50	0.05	1.0	0.6026026290941936
17	50	0.04	1.0	0.5910985634288752
18	50	0.06	1.0	0.6237980434039012
19	50	0.06	0.9990384615384615	0.5549961839034143
20	500	6.14	0.9992070147294735	0.6917103340806167
21	500	5.34	0.9991882450587838	0.6989885209765793
22	500	3.53	0.9992748692974289	0.6891622856967237
23	500	5.3	0.9992754213877492	0.7006999307354281
24	500	5.19	0.9992910729028321	0.6809159883917814
25	500	3.64	0.9992066893413698	0.6967108150055406
26	500	2.68	0.9993237821316191	0.6895891421380727
27	500	3.34	0.999177453178104	0.7004187746260595
28	500	3.64	0.9989805113827724	0.6970625447132123
29	500	2.18	0.9991330184504511	0.6983146569411695
30	500	6.77	0.9992634957582811	0.7058205006058516
31	500	1.36	0.9989737763198886	0.6929931799723511
32	500	1.85	0.9989156267225722	0.6766286422948713
33	500	1.48	0.9982571510708639	0.6784242850581463
34	500	2.29	0.9990632701874369	0.6975719267332221
35	500	3.98	0.9992158579061583	0.6913830774755824
36	500	8.5	0.9992485199508788	0.6899021701950621
37	500	4.13	0.9991906984272573	0.6891167543429797
38	500	5.27	0.9992058058332193	0.68743038682869
39	500	2.71	0.9991163475699558	0.6878868386499726
40	1000	3.17	0.986019937062412	0.7290665332598002
41	1000	3.99	0.9928392816549215	0.7351631815261085
42	1000	7.63	0.9977316580659636	0.7151595504006475
43	1000	14.02	0.9990220037855003	0.7204673679633427
44	1000	9.97	0.999039635240899	0.7170132456399461
45	1000	19.99	0.9991370839310119	0.7182004756888183
46	1000	9.19	0.9988148436862667	0.7163439347399106
47	1000	2.56	0.9818055741248932	0.7143468157363189
48	1000	4.96	0.9959374107341226	0.7179972920227361
49	1000	4.16	0.9963684048968979	0.7263750611116139
50	2000	6.79	0.9296092501106364	0.7586966308505655
51	2000	10.78	0.9661083812889056	0.7620978229752349
52	2000	5.3	0.9297463127841333	0.7495078345231245
53	2000	4.57	0.9137319803881212	0.7497064650538323
54	2000	9.45	0.9680521104026708	0.7554149585294738
55	2000	6.93	0.9520271026547532	0.7565179555739199
56	2000	8.0	0.9474337813763719	0.7591974757417485
57	2000	3.69	0.9060243596916026	0.7523933840666442
58	2000	4.31	0.9121468700156564	0.7589800635276213
59	2000	12.28	0.9624278078743511	0.757363131327791
60	5000	31.02	0.8649530310618975	0.783750258248147
61	5000	15.57	0.831828679896637	0.7726457302119314
62	5000	12.66	0.8198359378296441	0.7604285297185992
63	5000	9.62	0.8101823963793163	0.7619048838637451
64	5000	11.26	0.8127548011045183	0.767669153247723
