n train,train time,train C,test C,train brier,test brier
5000,5089.9,0.9373351700142392,0.5838236784247375,0.03920341431834796,0.16296072149809837
5000,4154.7,0.9342626233199426,0.5652569972152736,0.03891502046010027,0.18284148069822478
5000,3911.86,0.9378165782365353,0.5780355127724888,0.03927056017855679,0.1942485586111612
5000,4054.75,0.9366724347548956,0.5999415393682449,0.03815264518058059,0.1805595425533076
5000,4189.07,0.9337150531238447,0.586709501282685,0.0393420095308476,0.17046552760057618
5000,4467.32,0.9347719905573739,0.5777129859584309,0.039189562694688394,0.16686287133848232
5000,4377.79,0.9353845218991008,0.5970255340882078,0.038887730665701656,0.18923018824326318
5000,4474.75,0.9379335741105506,0.6010107429690515,0.03842237089607811,0.1838644891969692
5000,4479.28,0.9373280011176172,0.5901587782071354,0.03910612788132215,0.16019144139423072
5000,3919.35,0.9346538167061241,0.5825312647850127,0.0392278682384672,0.1820290498214131
5000,4028.05,0.9367630538379744,0.5882162352526853,0.039251754100977164,0.17091748766817877
5000,4634.86,0.9379182604632873,0.5920342103700185,0.03829349971366417,0.1628203088993735
5000,4459.33,0.9369269224613738,0.6051731971957303,0.03851651177778723,0.1664668702473134
5000,4308.13,0.9355411198340805,0.5984758867395995,0.03915543077920331,0.16698407905144158
5000,4470.51,0.9346840420035804,0.5729131936808802,0.039030857526829346,0.18748133475244386
5000,3819.0,0.9358662928104848,0.5879725955500572,0.039106616497522985,0.1830934561761898
5000,4178.07,0.9389894124163353,0.5567981515887761,0.03847151448884801,0.18358984760806438
5000,4067.93,0.9362851151612965,0.6029937677268804,0.03923692096724118,0.1716179457738554
5000,4284.94,0.9354697977024903,0.5801506376396016,0.037997294356437505,0.18878134735681368
5000,4112.11,0.9336582641110184,0.6005852196804776,0.03883114922969568,0.17457511304339887
