"n.train","train.C","test.C"
100,0.712117780294451,0.527420608009485
100,0.769975241953635,0.591820329381207
100,0.786183465458664,0.555204735841732
100,0.71409662475182,0.564988757040764
100,0.704058876003568,0.541600736467522
100,0.775799086757991,0.524882978032777
100,0.714189944134078,0.537890200906598
100,0.739621771217712,0.553884211965107
100,0.726209960252513,0.553516001043644
100,0.753828828828829,0.562464246622854
100,0.753565062388592,0.552418396228531
100,0.730558598028478,0.558366885199173
100,0.756064073226545,0.566401413478658
100,0.76194939081537,0.548791280869397
100,0.713190529875986,0.553517611497814
100,0.691525423728814,0.556360113659953
100,0.769090494643264,0.584147503061641
100,0.748322923895443,0.544713840404603
100,0.709139426284189,0.544676026112674
100,0.713546354635464,0.520389579007661
500,0.629982490010326,0.59349190024297
500,0.651523885006124,0.595763499367436
500,0.650331173120526,0.57582306119747
500,0.642260314500368,0.605997729144867
500,0.641514362665177,0.609561923368664
500,0.646288879266797,0.58513669911867
500,0.63708338540086,0.60581565840282
500,0.645978553493895,0.606373562844934
500,0.617798302771778,0.563666789624738
500,0.657916628989963,0.602075610228506
500,0.664546514757334,0.589103648115835
500,0.628167784577287,0.589893020024229
500,0.644006334695053,0.616752071866894
500,0.640984816814466,0.600898059669978
500,0.645685915953321,0.601760033575476
500,0.632242311076,0.574900168079232
500,0.627525627525628,0.601031886424457
500,0.656862394187233,0.581147423171247
500,0.64427389525222,0.554786121330159
500,0.668724945621888,0.600587545643302
1000,0.605425982305316,0.606233242462757
1000,0.642415811533459,0.609550039745183
1000,0.634147325209847,0.589581327714234
1000,0.614903303021151,0.608070441035688
1000,0.634894145324424,0.610543279846404
1000,0.620811702049068,0.597811560494369
1000,0.60850133809099,0.613713134478706
1000,0.611368935622395,0.621749525523157
1000,0.616928371983923,0.597427777127999
1000,0.640982414161121,0.605275959767034
1000,0.633145864506475,0.598675859099207
1000,0.629520793638014,0.600479672913846
1000,0.626649502580259,0.602226409637683
1000,0.636910158779785,0.608798199388115
1000,0.617695113737154,0.618440615609917
1000,0.62678395036897,0.609250384484032
1000,0.619571868185068,0.601351657821926
1000,0.632511178098771,0.588531607362625
1000,0.633745434110705,0.582406856380293
1000,0.638486267493302,0.605693330708098
2000,0.613199857781117,0.619062161761602
2000,0.613787336126504,0.615615938378173
2000,0.625572009909981,0.608177764612688
2000,0.61515382045718,0.605421110047421
2000,0.625619698614767,0.622303801856024
2000,0.634636566511044,0.608755996606307
2000,0.611096910624766,0.619958587497901
2000,0.617927234265687,0.618271895957928
2000,0.612598684321365,0.60914853035115
2000,0.621674612778384,0.603276022828109
2000,0.631162863107718,0.595522501872726
2000,0.619646268873767,0.609823719090715
2000,0.609383005196516,0.608575314733979
2000,0.621999989916639,0.609602364875489
2000,0.615288751861228,0.62760913145781
2000,0.609244941841232,0.614382046548795
2000,0.625132023021786,0.607656370481245
2000,0.617266173323913,0.60515275918756
2000,0.622382673495304,0.592848319267114
2000,0.624981722289731,0.609311233622109
5000,0.616982821307505,0.623697010253255
5000,0.612926223430615,0.62255511145445
5000,0.61916687742556,0.613128137461487
5000,0.615080118652266,0.611942026404257
5000,0.617094563409644,0.623823103742434
5000,0.61971161794222,0.612514578776883
5000,0.610733734490261,0.613084112149533
5000,0.618068486547017,0.622919192168163
5000,0.618742932281158,0.612153505654572
5000,0.610040858214685,0.608233073731909
5000,0.62251231356742,0.606364129776574
5000,0.62303678686668,0.614791919047958
5000,0.610613579863675,0.614040795669188
5000,0.614796819922623,0.611403875268991
5000,0.613454577543796,0.63021435619472
5000,0.61007563334858,0.614504813583838
5000,0.623050334030933,0.619419875720053
5000,0.61811621965993,0.617100405141979
5000,0.618761725170607,0.60655161220515
5000,0.627758142405263,0.610649208849431
10000,0.622087895080633,0.624018126209799
10000,0.611813771528313,0.628399332728759
10000,0.6126650985234,0.612946369464772
10000,0.614541278276507,0.616076318543091
10000,0.615446792905612,0.622002192296352
10000,0.61788233899517,0.61178032329627
10000,0.613654365680148,0.619437013822822
10000,0.614577033675753,0.616205933033223
10000,0.617429189455523,0.611478735751109
10000,0.610504853389067,0.606260162967834
10000,0.614747725504176,0.607187232267412
10000,0.624204123824264,0.616321795054514
10000,0.605525214556768,0.61774620647272
10000,0.610736646598731,0.608306265751985
10000,0.614394525294783,0.632640987976229
10000,0.615460956241689,0.617897648006821
10000,0.620254751215237,0.616544201025083
10000,0.615952973032374,0.616222298080292
10000,0.615630412884345,0.607381158479406
10000,0.620418744092941,0.610823727357342
