"n.train","train.C","test.C"
100,0.680469289164941,0.511301565535367
100,0.677039132484677,0.510089095531481
100,0.653628758761022,0.531097755315758
100,0.598067849921366,0.482430822796408
100,0.688162344983089,0.502901135619624
100,0.652745425812758,0.503348188778425
100,0.613734924359314,0.506722246398388
100,0.606181043242125,0.517392888038975
100,0.594217050478748,0.490677111966282
100,0.621918031156479,0.51809541010995
100,0.56158044125108,0.511484401782653
100,0.6025359874687,0.486429536657429
100,0.585323555980177,0.514934207530847
100,0.617379193826413,0.502840388491845
100,0.613050048287224,0.527690605739056
100,0.590979061481869,0.538269912010056
100,0.572002498347019,0.5094935984059
100,0.51044474355261,0.517540864180667
100,0.579543464833058,0.497640645043064
100,0.602399730850061,0.537330955229946
500,0.531417000757613,0.516969489201234
500,0.564907571899318,0.530221479123245
500,0.540647102402278,0.541182898511132
500,0.554614410181971,0.51065145684442
500,0.560951467525019,0.549725690289662
500,0.537185964374183,0.534476059878871
500,0.544672409442551,0.534389959002313
500,0.538490618619285,0.546623867413377
500,0.556222518154583,0.523730987722192
500,0.553277271539167,0.555008692118393
500,0.680469289164941,0.511301565535367
500,0.677039132484677,0.510089095531481
500,0.653628758761022,0.531097755315758
500,0.598067849921366,0.482430822796408
500,0.688162344983089,0.502901135619624
500,0.652745425812758,0.503348188778425
500,0.613734924359314,0.506722246398388
500,0.606181043242125,0.517392888038975
500,0.594217050478748,0.490677111966282
500,0.621918031156479,0.51809541010995
1000,0.56158044125108,0.511484401782653
1000,0.6025359874687,0.486429536657429
1000,0.585323555980177,0.514934207530847
1000,0.617379193826413,0.502840388491845
1000,0.613050048287224,0.527690605739056
1000,0.590979061481869,0.538269912010056
1000,0.572002498347019,0.5094935984059
1000,0.51044474355261,0.517540864180667
1000,0.579543464833058,0.497640645043064
1000,0.602399730850061,0.537330955229946
1000,0.531417000757613,0.516969489201234
1000,0.564907571899318,0.530221479123245
1000,0.540647102402278,0.541182898511132
1000,0.554614410181971,0.51065145684442
1000,0.560951467525019,0.549725690289662
1000,0.537185964374183,0.534476059878871
1000,0.544672409442551,0.534389959002313
1000,0.538490618619285,0.546623867413377
1000,0.556222518154583,0.523730987722192
1000,0.553277271539167,0.555008692118393
2000,0.680469289164941,0.511301565535367
2000,0.677039132484677,0.510089095531481
2000,0.653628758761022,0.531097755315758
2000,0.598067849921366,0.482430822796408
2000,0.688162344983089,0.502901135619624
2000,0.652745425812758,0.503348188778425
2000,0.613734924359314,0.506722246398388
2000,0.606181043242125,0.517392888038975
2000,0.594217050478748,0.490677111966282
2000,0.621918031156479,0.51809541010995
2000,0.56158044125108,0.511484401782653
2000,0.6025359874687,0.486429536657429
2000,0.585323555980177,0.514934207530847
2000,0.617379193826413,0.502840388491845
2000,0.613050048287224,0.527690605739056
2000,0.590979061481869,0.538269912010056
2000,0.572002498347019,0.5094935984059
2000,0.51044474355261,0.517540864180667
2000,0.579543464833058,0.497640645043064
2000,0.602399730850061,0.537330955229946
5000,0.531417000757613,0.516969489201234
5000,0.564907571899318,0.530221479123245
5000,0.540647102402278,0.541182898511132
5000,0.554614410181971,0.51065145684442
5000,0.560951467525019,0.549725690289662
5000,0.537185964374183,0.534476059878871
5000,0.544672409442551,0.534389959002313
5000,0.538490618619285,0.546623867413377
5000,0.556222518154583,0.523730987722192
5000,0.553277271539167,0.555008692118393
5000,0.680469289164941,0.511301565535367
5000,0.677039132484677,0.510089095531481
5000,0.653628758761022,0.531097755315758
5000,0.598067849921366,0.482430822796408
5000,0.688162344983089,0.502901135619624
5000,0.652745425812758,0.503348188778425
5000,0.613734924359314,0.506722246398388
5000,0.606181043242125,0.517392888038975
5000,0.594217050478748,0.490677111966282
5000,0.621918031156479,0.51809541010995
10000,0.56158044125108,0.511484401782653
10000,0.6025359874687,0.486429536657429
10000,0.585323555980177,0.514934207530847
10000,0.617379193826413,0.502840388491845
10000,0.613050048287224,0.527690605739056
10000,0.590979061481869,0.538269912010056
10000,0.572002498347019,0.5094935984059
10000,0.51044474355261,0.517540864180667
10000,0.579543464833058,0.497640645043064
10000,0.602399730850061,0.537330955229946
10000,0.531417000757613,0.516969489201234
10000,0.564907571899318,0.530221479123245
10000,0.540647102402278,0.541182898511132
10000,0.554614410181971,0.51065145684442
10000,0.560951467525019,0.549725690289662
10000,0.537185964374183,0.534476059878871
10000,0.544672409442551,0.534389959002313
10000,0.538490618619285,0.546623867413377
10000,0.556222518154583,0.523730987722192
10000,0.553277271539167,0.555008692118393
