"n.train","train.C","test.C"
100,0.85952380952381,0.752768592290109
100,0.794749403341289,0.72639532810271
100,0.853012048192771,0.728386279261054
100,0.835322195704057,0.733786958641784
100,0.848341232227488,0.732237741855929
100,0.833333333333333,0.742271244368495
100,0.807142857142857,0.729442794450109
100,0.844282238442822,0.736853812616781
100,0.804819277108434,0.732344726692379
100,0.773809523809524,0.737801608579088
100,0.820574162679426,0.746077224398433
100,0.82903981264637,0.764120114815633
100,0.836829836829837,0.745962210717288
100,0.850356294536817,0.735294773705695
100,0.769417475728155,0.755741127348643
100,0.919431279620853,0.75338212463961
100,0.818823529411765,0.699935393321006
100,0.831295843520782,0.745315180819537
100,0.81294964028777,0.740300236090695
100,0.798543689320388,0.726075815145357
500,0.798906221983145,0.749750327348587
500,0.793425144380275,0.741574536376605
500,0.800143716877751,0.752862192383789
500,0.794851094366703,0.741876856243628
500,0.802799210479096,0.736430284958411
500,0.801564466822514,0.755320801615659
500,0.790124555160142,0.767299082406135
500,0.814091604427247,0.756895631283922
500,0.783644444444444,0.746220685374828
500,0.804825928234351,0.764298480786416
500,0.796776204470567,0.75700055959709
500,0.822485734664765,0.774828880547582
500,0.795400265369306,0.746957829992478
500,0.814496644295302,0.757154647453771
500,0.783952855847688,0.756474037222938
500,0.809680284191829,0.759658460856066
500,0.801678721314403,0.739969256132065
500,0.795859325558268,0.745448873638004
500,0.799839300062494,0.737137511693171
500,0.781149301825994,0.753247327030132
1000,0.797115041086102,0.753101489158659
1000,0.793778190501459,0.748149964336662
1000,0.798608168090469,0.755129715670364
1000,0.791005763817524,0.744580876811915
1000,0.803753696991261,0.741586888774298
1000,0.802973147920805,0.750038837967998
1000,0.792819828831833,0.770335564519704
1000,0.808187682760776,0.762745795889314
1000,0.794211718715295,0.746287183579377
1000,0.798884536219375,0.763449508489723
1000,0.801561670500796,0.75223279238948
1000,0.809073092512583,0.776860234047251
1000,0.800141617985484,0.747776450285411
1000,0.802368994177519,0.756150877740849
1000,0.790163273533562,0.757540087949185
1000,0.79966255217121,0.759303614992238
1000,0.796888178630088,0.74246441063114
1000,0.798244634522188,0.746028209184697
1000,0.809116935573359,0.739431600516727
1000,0.783802486773668,0.757709640364054
2000,0.797209884474375,0.760824696509022
2000,0.80332403866289,0.748417439372325
2000,0.797973291873733,0.753995954027077
2000,0.794526005898987,0.749390487166984
2000,0.802373161021688,0.745286191511782
2000,0.797262873982319,0.751570163563328
2000,0.797128530597126,0.773970477414779
2000,0.804906762625085,0.76272355191743
2000,0.791357418372246,0.745156714102053
2000,0.800495553294102,0.765817694369973
2000,0.79750154566331,0.756485730274203
2000,0.798085277016641,0.773857363656436
2000,0.807624662625548,0.74844019646887
2000,0.802285625609648,0.758983738930651
2000,0.789395179019663,0.762048594145605
2000,0.797878703960122,0.759614105123087
2000,0.799226815543445,0.748011673758549
2000,0.802089108691313,0.746874930368324
2000,0.804286638538827,0.742995233640697
2000,0.794725750097055,0.761884775117081
5000,0.795726915434182,0.760336447768481
5000,0.796102935348358,0.748462018544936
5000,0.79535652915641,0.754662872640775
5000,0.794458509042663,0.747949820470766
5000,0.804723083332745,0.749299374481537
5000,0.79654966334729,0.751947446681018
5000,0.795697356781086,0.772773615851766
5000,0.79924203933655,0.761166473885577
5000,0.79074773463708,0.747572815533981
5000,0.795154729671254,0.761751563896336
5000,0.79534656546697,0.756866256295467
5000,0.800030083304209,0.773857363656436
5000,0.802373861533878,0.748152573122705
5000,0.794141218321925,0.761972742075796
5000,0.789105803065757,0.763625460844845
5000,0.794273207131198,0.75983588378798
5000,0.801017814395131,0.748279011740593
5000,0.798731707403324,0.746139619866753
5000,0.80019060337716,0.744442959597309
5000,0.7945648511476,0.759675709110188
10000,0.795013589578199,0.760047937149071
10000,0.796567673400953,0.749063837375178
10000,0.79254946154944,0.75417379899073
10000,0.795130390396251,0.751296600026597
10000,0.798122738745971,0.748783714099948
10000,0.796424581794465,0.753700703522049
10000,0.79130954982385,0.774036969723835
10000,0.798664927847545,0.760810570335439
10000,0.793525871891623,0.749124440306778
10000,0.794904725328373,0.76021000893655
10000,0.797401492825075,0.75841074426413
10000,0.796261461484885,0.774122322808567
10000,0.798926153641071,0.747201203593079
10000,0.792815455515048,0.76170507015235
10000,0.793865433022534,0.763514413894194
10000,0.79605833231069,0.75981370592149
10000,0.796103811996824,0.749170138347406
10000,0.79824030284803,0.747186880278081
10000,0.796091453978502,0.744643413960533
10000,0.795280207972117,0.760095431651498
