	n train	train time	train score	test score
0	50	0.35	0.5	0.5
1	50	0.37	0.5	0.5
2	50	0.36	0.5	0.5
3	50	0.36	0.5	0.5
4	50	0.36	0.5	0.5
5	50	0.36	0.5	0.5
6	50	0.35	0.5	0.5
7	50	0.33	0.5	0.5
8	50	0.35	0.5	0.5
9	50	0.37	0.5	0.5
10	50	0.38	0.5	0.5
11	50	0.36	0.5	0.5
12	50	0.35	0.5	0.5
13	50	0.47	0.5	0.5
14	50	0.36	0.5	0.5
15	50	0.36	0.5	0.5
16	50	0.37	0.5	0.5
17	50	0.37	0.5	0.5
18	50	0.37	0.5	0.5
19	50	0.36	0.5	0.5
20	500	1.68	0.8435397193053127	0.7699669487834249
21	500	1.71	0.8357416223280127	0.756465199431781
22	500	1.69	0.8299777303095033	0.7484030938899374
23	500	1.79	0.8140076017428386	0.7331915632570679
24	500	1.89	0.8331902848794741	0.7572702712704933
25	500	1.97	0.8440404264360808	0.7646662282612099
26	500	1.85	0.8382331471951531	0.7590415431872076
27	500	1.7	0.8374174962622616	0.7481799056574231
28	500	1.7	0.8367914815467522	0.7492770580147066
29	500	1.85	0.8404034299097194	0.7684553039943292
30	500	1.83	0.8488830608410989	0.7574000848343027
31	500	1.6	0.8505471770022323	0.7655789087120274
32	500	1.67	0.8395051621412652	0.7432133981262437
33	500	1.81	0.847033654241751	0.768345987309016
34	500	1.9	0.8284298544441003	0.7537243112906485
35	500	1.69	0.8287395764150247	0.7496061467861179
36	500	1.89	0.8239733690369202	0.7493493664471793
37	500	1.71	0.8327354710333433	0.7565312449291577
38	500	1.67	0.8235472099462711	0.7403267544046938
39	500	1.71	0.8410060961677315	0.7641691789576768
40	1000	9.36	0.8459870888747767	0.7785067454657774
41	1000	9.5	0.8342234120764034	0.7656990431943247
42	1000	8.82	0.8414030386301183	0.7731422568771298
43	1000	9.23	0.8359221481908	0.7697306653229824
44	1000	9.06	0.8302695864697497	0.7524620451899235
45	1000	9.76	0.8395094727431092	0.7727294725185255
46	1000	9.32	0.8426205385311007	0.779636351214013
47	1000	10.19	0.8486268660801028	0.7808268782400014
48	1000	9.37	0.8400788303308206	0.773261822001691
49	1000	9.71	0.8395136366607221	0.7762333000259057
50	2000	47.79	0.8474938141664821	0.7836212860083183
51	2000	44.52	0.841624029297922	0.7780489818460286
52	2000	48.92	0.8485282735385176	0.7902901731701554
53	2000	48.12	0.8438556846257579	0.7849325168743398
54	2000	47.62	0.8415741223563993	0.7820806039746864
55	2000	44.89	0.8429863829215959	0.786191366828649
56	2000	43.86	0.848566544225414	0.7870841197587062
57	2000	49.73	0.8428984165359259	0.7832164726580181
58	2000	45.97	0.8453569684258914	0.7846785833240812
59	2000	47.82	0.8447495698394968	0.7858292553085492
60	5000	881.86	0.826	0.736
