"n.train","train.C","test.C"
500,0.557765947510974,0.519470333118022
500,0.615391870225408,0.515983739086248
500,0.68100793280448,0.513176853358122
500,0.534261142962826,0.492357255466447
500,0.5,0.5
500,0.5,0.5
500,0.5,0.5
500,0.519211089403665,0.499266761376655
500,0.529143226044453,0.529290781780787
500,0.5,0.5
500,0.637415511513346,0.542285687921011
500,0.570392749244713,0.491084214902758
500,0.668222888068195,0.529723448756681
500,0.533372608816191,0.489089953618023
500,0.763418519288039,0.539989449299296
500,0.579659226600533,0.523544431920131
500,0.747143910079233,0.513368861120044
500,0.801142011697529,0.513633655652811
500,0.724293294300613,0.547269660065168
500,0.573049381567935,0.509928150035581
1000,0.683738641976727,0.542447171726493
1000,0.607588953766521,0.503095117106297
1000,0.623090647482014,0.547129909365559
1000,0.659791446552437,0.516553567756529
1000,0.650923716995701,0.528200188077708
1000,0.715462882120989,0.536058521773136
1000,0.701238390092879,0.529792805623191
1000,0.630129064028126,0.543879748865772
1000,0.700576681511933,0.540960876296998
1000,0.598498953430551,0.537933567476987
1000,0.622145675672961,0.537441173756575
1000,0.61281435057335,0.540051739271031
1000,0.612909682721133,0.543504531722054
1000,0.622535190599698,0.5370256129047
1000,0.621319522431219,0.55891190164912
1000,0.63325710659945,0.552851326171471
1000,0.643222133569497,0.533674828869389
1000,0.601658763216038,0.539961504972274
1000,0.643379214925804,0.539597439511936
1000,0.594249271881984,0.546128595367628
2000,0.59818394356378,0.544731014118298
2000,0.617696304949165,0.542176745045503
2000,0.593887627044761,0.53304671159656
2000,0.593357025571647,0.541115452281399
2000,0.610174071015992,0.558177939861006
2000,0.610530558326431,0.556900002300384
2000,0.608058844892479,0.549248862957688
2000,0.579280458860126,0.564250034370561
2000,0.610796185725316,0.550204515517759
2000,0.603662636602586,0.55172967885591
2000,0.557765947510974,0.519470333118022
2000,0.615391870225408,0.515983739086248
2000,0.68100793280448,0.513176853358122
2000,0.534261142962826,0.492357255466447
2000,0.5,0.5
2000,0.5,0.5
2000,0.5,0.5
2000,0.519211089403665,0.499266761376655
2000,0.529143226044453,0.529290781780787
2000,0.5,0.5
5000,0.637415511513346,0.542285687921011
5000,0.570392749244713,0.491084214902758
5000,0.668222888068195,0.529723448756681
5000,0.533372608816191,0.489089953618023
5000,0.763418519288039,0.539989449299296
5000,0.579659226600533,0.523544431920131
5000,0.747143910079233,0.513368861120044
5000,0.801142011697529,0.513633655652811
5000,0.724293294300613,0.547269660065168
5000,0.573049381567935,0.509928150035581
5000,0.683738641976727,0.542447171726493
5000,0.607588953766521,0.503095117106297
5000,0.623090647482014,0.547129909365559
5000,0.659791446552437,0.516553567756529
5000,0.650923716995701,0.528200188077708
5000,0.715462882120989,0.536058521773136
5000,0.701238390092879,0.529792805623191
5000,0.630129064028126,0.543879748865772
5000,0.700576681511933,0.540960876296998
5000,0.598498953430551,0.537933567476987
10000,0.622145675672961,0.537441173756575
10000,0.61281435057335,0.540051739271031
10000,0.612909682721133,0.543504531722054
10000,0.622535190599698,0.5370256129047
10000,0.621319522431219,0.55891190164912
10000,0.63325710659945,0.552851326171471
10000,0.643222133569497,0.533674828869389
10000,0.601658763216038,0.539961504972274
10000,0.643379214925804,0.539597439511936
10000,0.594249271881984,0.546128595367628
10000,0.59818394356378,0.544731014118298
10000,0.617696304949165,0.542176745045503
10000,0.593887627044761,0.53304671159656
10000,0.593357025571647,0.541115452281399
10000,0.610174071015992,0.558177939861006
10000,0.610530558326431,0.556900002300384
10000,0.608058844892479,0.549248862957688
10000,0.579280458860126,0.564250034370561
10000,0.610796185725316,0.550204515517759
10000,0.603662636602586,0.55172967885591
