	n train	train time	train score	test score
0	50	0.21	0.7107750472589792	0.5671766747427905
1	50	0.0	0.6996268656716418	0.5263771669367245
2	50	0.0	0.7531194295900179	0.4867062675615854
3	50	0.0	0.7926605504587156	0.5323053491941804
4	50	0.0	0.6654478976234004	0.5611261269721479
5	50	0.0	0.7609710550887021	0.5385488360763129
6	50	0.0	0.7058279370952821	0.561620995873152
7	50	0.0	0.7495511669658886	0.5211643960749697
8	50	0.0	0.7446601941747573	0.5258683540586364
9	50	0.0	0.6919602529358627	0.5603759979192171
10	50	0.0	0.7584541062801933	0.5832919282585225
11	50	0.11	0.7324723247232472	0.5538109458512684
12	50	0.0	0.6750232126276694	0.5478642664813541
13	50	0.0	0.7177637511271415	0.5346809475757685
14	50	0.0	0.7320261437908496	0.5564563175037891
15	50	0.0	0.7744075829383886	0.5855212571662082
16	50	0.0	0.67	0.5669228374456683
17	50	0.0	0.7751371115173674	0.5423131407470898
18	50	0.0	0.7585585585585586	0.5702133314665478
19	50	0.0	0.7317307692307692	0.5669364968517915
20	500	0.04	0.6241887851830247	0.5837421195186653
21	500	0.0	0.6058336905663131	0.5817825638819122
22	500	0.0	0.597722552460073	0.5633839129759236
23	500	0.0	0.5843635935476275	0.5657057274459016
24	500	0.0	0.5809971642916113	0.5670104853016253
25	500	0.33	0.5627308123683514	0.5534620618532058
26	500	0.01	0.5957840069966008	0.5668938112076566
27	500	0.0	0.596708004917203	0.5875001636283025
28	500	0.0	0.5731801673053641	0.5760996817927515
29	500	0.0	0.5856279746046654	0.5656263321478107
30	500	0.0	0.5989507087716746	0.5741108153470258
31	500	0.0	0.6163755978669208	0.5820136355021625
32	500	0.0	0.5669013129953101	0.5665449272095939
33	500	0.0	0.5536465071151359	0.5794428214413975
34	500	0.0	0.601953490910083	0.5891882385683577
35	500	0.0	0.5858544413443478	0.5746426784729467
36	500	0.0	0.5829743946919849	0.5648665276822094
37	500	0.0	0.595511073943187	0.565693490894583
38	500	0.0	0.5921676023551965	0.5669865813409097
39	500	0.0	0.5993832842415316	0.5815384019974605
40	1000	0.8	0.556765563173092	0.543890517583355
41	1000	0.01	0.5990338713343942	0.5825594426051675
42	1000	0.01	0.5858301548126542	0.5666394047686125
43	1000	0.01	0.5909694585108257	0.5680167282193656
44	1000	0.01	0.5905727184605443	0.5786574055893151
45	1000	0.73	0.5505065678755774	0.5414269867748491
46	1000	0.12	0.5899653744006236	0.57806094485527
47	1000	0.01	0.5991062546313187	0.5809661297950919
48	1000	0.01	0.5665351010433056	0.563020800429816
49	1000	0.01	0.5765478855945976	0.571717288994901
50	2000	1.89	0.5991906604770463	0.5778401177896121
51	2000	0.02	0.5830521559943618	0.5755077741940808
52	2000	0.02	0.5741442530727974	0.5721771556677144
53	2000	1.52	0.5675338259798186	0.5590225784291797
54	2000	0.02	0.5822835657909023	0.5749693659360592
55	2000	0.02	0.5699912604905205	0.5642615298193373
56	2000	1.31	0.5601296261591505	0.541435808474637
57	2000	2.0	0.58449031719048	0.5653770479860628
58	2000	0.02	0.5678310958698453	0.5703752523432996
59	2000	0.02	0.5763276667187787	0.5654507518649358
60	5000	0.05	0.5763951435070455	0.5760205710656215
61	5000	0.05	0.5727619773766532	0.5651812631649641
62	5000	0.05	0.5714005280282533	0.5683730110624116
63	5000	0.06	0.5856339865894388	0.5795828303541599
64	5000	0.05	0.5736614219814306	0.5705866885672478
