	n train	train time	train score	test score
0	50	0.2	0.7107750472589792	0.5671766747427905
1	50	0.0	0.6996268656716418	0.5263771669367245
2	50	0.0	0.7531194295900179	0.4867062675615854
3	50	0.0	0.7926605504587156	0.5323053491941804
4	50	0.0	0.6654478976234004	0.5611261269721479
5	500	0.03	0.6241887851830247	0.5837421195186653
6	500	0.0	0.6058336905663131	0.5817825638819122
7	500	0.0	0.597722552460073	0.5633839129759236
8	500	0.0	0.5843635935476275	0.5657057274459016
9	500	0.0	0.5809971642916113	0.5670104853016253
10	1000	0.78	0.556765563173092	0.543890517583355
11	1000	0.01	0.5990338713343942	0.5825594426051675
12	1000	0.01	0.5858301548126542	0.5666394047686125
13	1000	0.01	0.5909694585108257	0.5680167282193656
14	1000	0.01	0.5905727184605443	0.5786574055893151
15	2000	1.9	0.5991906604770463	0.5778401177896121
16	2000	0.02	0.5830521559943618	0.5755077741940808
17	2000	0.02	0.5741442530727974	0.5721771556677144
18	2000	1.5	0.5675338259798186	0.5590225784291797
19	2000	0.02	0.5822835657909023	0.5749693659360592
20	5000	0.05	0.5763951435070455	0.5760205710656215
21	5000	0.05	0.5727619773766532	0.5651812631649641
22	5000	0.05	0.5714005280282533	0.5683730110624116
23	5000	0.05	0.5856339865894388	0.5795828303541599
24	5000	0.05	0.5736614219814306	0.5705866885672478
