"x"
1.0479684774847
1.46492064542823
0.988947208479774
0.95072084749479
1.31228102372498
0.926829216181673
0.78757372675061
1.05653617286981
0.537828522332175
1.27963145441717
1.35101541490748
1.01568444688193
0.842142287337701
0.689315008868677
1.07263184120776
0.573646652700325
0.863823939674064
0.616615560770617
0.569679758118434
1.25367691329621
0.353161700622041
0.314371276148894
0.259233126527677
0.232431497602306
0.320592622070383
0.206126436288929
0.2135854779149
0.50661635110805
0.226850490934225
0.279751068150077
0.23101091080312
0.228162119790978
0.397921131106984
0.387085997343277
0.33990945136046
0.269079712111065
0.258432738932689
0.236874526230644
0.219993176105453
0.246776033266282
0.187219452103438
0.243538056000221
0.187666322033724
0.128227841409687
0.14394193490194
0.155696554082635
0.126302342615392
0.178243265617222
0.177467551607419
0.152461834052773
0.179958223636061
0.171918447562848
0.179005340359026
0.155064105294948
0.178307921815416
0.21185114110511
0.180623969428136
0.182280672108597
0.216872825312774
0.192452857853986
0.10504747678027
0.098575764243372
0.114404380519547
0.079311657585214
0.099444210489078
0.111474649932274
0.0920387019895887
0.120689024280791
0.107106000126546
0.0737232493768944
0.0913988164947896
0.0938764867101868
0.0949289022906168
0.0750926642425253
0.129175879761364
0.0875899260130923
0.07558223230298
0.139834574668113
0.0889949329734586
0.106760768986681
0.0532428403611337
0.0450522764346629
0.047220913361948
0.0439674487786493
0.0524147523072624
0.0512668375594949
0.0440366866138785
0.0479973747313608
0.0421888143988208
0.0470079290080671
0.0470681077927866
0.0500420612367669
0.0400408958198479
0.0433126977370023
0.044800384840218
0.0370305479914852
0.0387759867560797
0.0434879736356438
0.0403659269490058
0.055602031419021
