"n.train","train.C","test.C"
100,0.647058823529412,0.585490564739871
100,0.679197994987469,0.576851703360902
100,0.708641975308642,0.592182469919404
100,0.679012345679012,0.533860737911751
100,0.646341463414634,0.60359259344663
100,0.619164619164619,0.577692909400451
100,0.654589371980676,0.523972916094794
100,0.663316582914573,0.53791846434257
100,0.655860349127182,0.57169408687272
100,0.670792079207921,0.577406435575197
100,0.746341463414634,0.58940777099867
100,0.686075949367089,0.608267535806096
100,0.620689655172414,0.574489795918367
100,0.742788461538462,0.598208913777942
100,0.655086848635236,0.525362402341499
100,0.590570719602978,0.545529384861651
100,0.696517412935323,0.566762375100494
100,0.615960099750623,0.558733564645727
100,0.597014925373134,0.524871276204487
100,0.601503759398496,0.565005852247952
500,0.598063623789765,0.600944672460046
500,0.628159176546273,0.596050310430938
500,0.629691564474173,0.618781250713487
500,0.616931411257001,0.604310168451204
500,0.625533848250795,0.608942283302972
500,0.58665181472199,0.590668568536327
500,0.62067074842365,0.586535822124623
500,0.653102746693795,0.618738896707657
500,0.61268642975511,0.589155824786031
500,0.591399851079672,0.618952262578834
500,0.62436265875591,0.611748245332355
500,0.614226709499771,0.609575835475578
500,0.608675673191802,0.603014842300557
500,0.606362378976487,0.578840190678947
500,0.623739688359303,0.596736650457468
500,0.607576314821626,0.578527326777956
500,0.617614475627769,0.595360055128058
500,0.591972305389222,0.574780861943024
500,0.600389682686955,0.580429385803604
500,0.606888805690753,0.585293645147224
1000,0.598630605956864,0.605966111021943
1000,0.594584068363536,0.596508511077001
1000,0.616047942542144,0.622046165437567
1000,0.601344576116682,0.614017140648799
1000,0.604758354233037,0.609887702631033
1000,0.602193305131506,0.607394285188423
1000,0.606486338548556,0.584065330771342
1000,0.624889232237395,0.620146275061717
1000,0.579360358711567,0.599527316950047
1000,0.599206076042312,0.631933894950053
1000,0.60297726536093,0.607940731226203
1000,0.608441144314869,0.614556555269923
1000,0.631760749022816,0.612546382189239
1000,0.620884246933807,0.598625445457491
1000,0.608654965421222,0.600331866055173
1000,0.613451117890806,0.570798079121884
1000,0.631839655093336,0.615550706328242
1000,0.60318957978552,0.600849159970782
1000,0.60761407366685,0.576613644722324
1000,0.611181265067156,0.599545590159043
2000,0.606441360914844,0.608717584206544
2000,0.606856694738996,0.612797544044537
2000,0.613665194246234,0.622731112582479
2000,0.603732336533288,0.617040623792312
2000,0.605612714770808,0.610325823783061
2000,0.612805087265823,0.605300694795933
2000,0.611592856697837,0.592094427669503
2000,0.622812056497939,0.621346007429112
2000,0.595923370256038,0.609807025997568
2000,0.602855178136064,0.634903098098789
2000,0.596357035624789,0.605073627230607
2000,0.61778597326787,0.618137164891664
2000,0.616552466164562,0.614726345083488
2000,0.618145072264398,0.598162632480215
2000,0.599306772863164,0.596828835472794
2000,0.608700591931104,0.577544020123485
2000,0.616312565468871,0.615321006087056
2000,0.605785505462379,0.601944850255661
2000,0.616676695607324,0.592244391320338
2000,0.612105127985618,0.608060037178987
5000,0.608010474450292,0.61098754958384
5000,0.610841427616658,0.615592567985521
5000,0.60946975425074,0.623393228155894
5000,0.604988545781067,0.621155288822206
5000,0.608970228005036,0.614914566375355
5000,0.615674390008001,0.606451019187411
5000,0.609967821461245,0.593169548906579
5000,0.616801202683243,0.625683501372771
5000,0.609600428582454,0.617447970445836
5000,0.605587077340106,0.63471896146941
5000,0.604272394987659,0.606381026652599
5000,0.620924134255145,0.616507528461256
5000,0.621718459312341,0.617462894248609
5000,0.609941497698752,0.599551071412042
5000,0.601973541177494,0.603581387845406
5000,0.60479329593689,0.580951292019209
5000,0.614257607686085,0.622212013322614
5000,0.608476727529873,0.602766617969321
5000,0.603189161591481,0.590566384700257
5000,0.618043213833088,0.608381337066532
10000,0.610975311936619,0.61071240226538
10000,0.611407417470452,0.614401246305757
10000,0.612781436203942,0.621817849722596
10000,0.607899047641079,0.619745845552297
10000,0.610724976568114,0.614730094311343
10000,0.615379176924983,0.605461740210739
10000,0.608915058867698,0.59202580290969
10000,0.610562121132231,0.628175253212745
10000,0.614018030417977,0.614533856497097
10000,0.606366665120454,0.63471896146941
10000,0.61100819746843,0.609133446488371
10000,0.616019109197912,0.615130370914433
10000,0.61563704214313,0.615769944341373
10000,0.605630174767998,0.60295274679502
10000,0.608391374116146,0.604549330506326
10000,0.609181034619482,0.579373427852733
10000,0.612715218641609,0.620443321465488
10000,0.608615484151681,0.60468407596786
10000,0.607727060289765,0.59240529606473
10000,0.615728061473674,0.607807587267345
