n train,train time,train C,test C,train brier,test brier
5000,5198.6,0.936110911724637,0.5043113535718912,0.03922395302427409,0.18267426360319947
5000,4596.03,0.9368926479453328,0.513762815760447,0.038526088605239595,0.2206746387876575
5000,5360.55,0.9350845656766157,0.5080273200995932,0.03941893303809284,0.1824793469640111
5000,4435.14,0.9404375268287544,0.5057025403657911,0.039561700134403716,0.18987487031622713
5000,4634.64,0.9371464011847628,0.513450621969122,0.03921417905307746,0.17385664775390314
5000,4150.33,0.9379402383550592,0.5056182034707963,0.03855943312215438,0.19101247883768302
5000,4071.58,0.9360427948495794,0.5083528511202258,0.03879720554188413,0.1752237844365625
5000,4670.82,0.9379159977780712,0.5052787410700542,0.039598948764352,0.18486087245577365
5000,4452.67,0.9392386997526504,0.49763233476332436,0.03889583182660885,0.18865289322156678
5000,4909.27,0.9386694950153447,0.49840487632700714,0.03937835961908339,0.21489455496912405
5000,4740.38,0.9349828486316312,0.5031428740978787,0.03862505947875076,0.1991026259538915
5000,4270.93,0.9394160070530699,0.516139055334552,0.03945278355484661,0.2033279339025004
5000,4100.16,0.9391344535251529,0.5202311874315277,0.039234259436701786,0.1838452985693806
5000,4508.63,0.9387182953527196,0.5169103350073563,0.03853326543648604,0.21334283148862868
5000,4178.91,0.9378955168722986,0.52195652571345,0.038868355836258334,0.21366207276139684
5000,4023.84,0.9387734907397999,0.5227633939432523,0.03931316260012914,0.18535897462632672
5000,4544.88,0.9362554707574913,0.5192984049497644,0.03960546460151885,0.20145986720491027
5000,4705.19,0.9373136943710632,0.49308099720001347,0.03881699266734761,0.1944594442955553
5000,4465.63,0.9359595282139804,0.502226536253647,0.03910818725426188,0.19802586015975773
5000,4232.21,0.9376789894249997,0.5031322209714101,0.03889190062763738,0.18602636663513017
