	n train	train time	train score	test score
0	50	0.0	0.640117994100295	0.5242169481437393
1	50	0.0	0.6577909270216963	0.566965303560843
2	50	0.0	0.5875598086124402	0.5499308807188406
3	50	0.0	0.6503428011753183	0.5155383384012806
4	50	0.0	0.5	0.5
5	50	0.0	0.6660323501427212	0.5354584312323152
6	50	0.0	0.5938430983118173	0.5508668709845418
7	50	0.0	0.6711153479504289	0.5405751780181486
8	50	0.0	0.6475728155339806	0.5547470306308815
9	50	0.0	0.6872509960159362	0.5722026490924494
10	50	0.11	0.4166666666666667	0.5050855471103101
11	50	0.0	0.6619576185671039	0.5471217099342167
12	50	0.0	0.7029126213592233	0.535540630377444
13	50	0.0	0.606494746895893	0.5617207581041157
14	50	0.0	0.6205533596837944	0.5674494985252153
15	50	0.0	0.5172413793103449	0.5213609778458304
16	50	0.0	0.652049571020019	0.5721486496540436
17	50	0.0	0.5875706214689266	0.5723385476791042
18	50	0.0	0.697786333012512	0.5849471165499879
19	50	0.0	0.723196881091618	0.5623252518173811
20	500	0.0	0.5148203233699563	0.48136059384982394
21	500	0.0	0.5525859674994494	0.5617207581041157
22	500	0.0	0.5241698232930182	0.5036413621298339
23	500	0.0	0.5	0.5
24	500	0.0	0.5	0.5
25	500	0.0	0.5	0.5
26	500	0.0	0.5	0.5
27	500	0.0	0.5936058229613427	0.5617207581041157
28	500	0.0	0.5	0.5
29	500	0.0	0.5	0.5
30	500	0.0	0.5	0.5
31	500	0.0	0.5	0.5
32	500	0.0	0.4881173776011589	0.4615766996023241
33	500	0.0	0.5	0.5
34	500	0.0	0.5631160297423483	0.5617207581041157
35	500	0.0	0.5581627654567634	0.5213552779051098
36	500	0.0	0.5656805655637136	0.5615413599698563
37	500	0.0	0.5589824534221637	0.5617207581041157
38	500	0.0	0.5	0.5
39	500	0.0	0.5	0.5
40	1000	0.01	0.5092686513560211	0.48135969385918387
41	1000	0.01	0.5	0.5
42	1000	0.61	0.5	0.5
43	1000	0.01	0.5	0.5
44	1000	0.01	0.5	0.5
45	1000	0.01	0.5	0.5
46	1000	0.01	0.5	0.5
47	1000	0.01	0.5	0.5
48	1000	0.01	0.5	0.5
49	1000	0.01	0.5	0.5
50	2000	0.02	0.5076666237753424	0.4840083663129903
51	2000	0.02	0.5	0.5
52	2000	0.02	0.5	0.5
53	2000	0.02	0.5	0.5
54	2000	0.02	0.5	0.5
55	2000	0.02	0.5	0.5
56	2000	0.02	0.49527442526916055	0.4813536939215832
57	2000	0.02	0.5	0.5
58	2000	0.02	0.5614825904942446	0.5402838810476371
59	2000	1.17	0.47336294413182795	0.47863752216976946
60	5000	0.05	0.5	0.5
61	5000	0.05	0.5	0.5
62	5000	0.05	0.5	0.5
63	5000	0.05	0.5	0.5
64	5000	0.05	0.5	0.5
65	5000	0.05	0.5	0.5
66	5000	0.05	0.5	0.5
67	5000	0.05	0.5	0.5
68	5000	0.05	0.5	0.5
69	5000	0.05	0.5	0.5
