n train,train time,train C,test C,train brier,test brier
100,0.33,0.9187966523410993,0.577421953084988,0.03604044802914357,0.2727392273972765
100,0.32,0.9233045061447428,0.5795996757301153,0.04294573052669495,0.16169403128295173
100,0.32,0.9322033898305084,0.5420850863627257,0.03825448158805116,0.1937967584662108
100,0.32,0.9289927404718693,0.513834005368821,0.04225758489963162,0.19193373691229748
100,0.32,0.9382394699479413,0.5741653918222882,0.03667200239099842,0.1875478996522466
100,0.32,0.9156431054461182,0.5699281402310232,0.03475475826905622,0.22395472333195013
100,0.3,0.931524830452855,0.5909821919326492,0.04768906881965034,0.1553840261445199
100,0.32,0.9321225879682179,0.5534246668695965,0.04077875258486784,0.20295906410056572
100,0.33,0.944456641053787,0.551417262743398,0.04396336217109192,0.2019481040575193
100,0.34,0.937791601866252,0.5592027711598463,0.04279122079726119,0.19334602906806672
100,0.31,0.9176917915455155,0.5603937936461765,0.03754181229816761,0.22190115401707475
100,0.31,0.9235514430491297,0.5663043306455436,0.04965020113805605,0.16870411318668876
100,0.32,0.9148131672597865,0.5575175633464519,0.045881189102126796,0.2566271742579728
100,0.34,0.9367996414164051,0.5471010421956667,0.04620814701979373,0.17313811655301603
100,0.33,0.9370132844709116,0.5474956958506421,0.04377920259290166,0.1967757973855765
100,0.35,0.9168370824812543,0.5533052108957955,0.03926360681202275,0.23537069290665433
100,0.31,0.9415231187669991,0.5642472831090188,0.04057856551966365,0.1722727446860371
100,0.34,0.9238715472715023,0.5560257620717561,0.046462699422278535,0.18249073858245368
100,0.34,0.925892248238236,0.5116885099827487,0.037564286009592315,0.17552814829802776
100,0.34,0.9130917981773727,0.5329101308114842,0.040321628267836016,0.20265553157243424
500,16.59,0.9351938154504085,0.566375694621492,0.03768782362018451,0.21782255870285028
500,16.23,0.9277223566816408,0.5708933906300455,0.03968910517355928,0.1697749263458731
500,15.48,0.9300113672693687,0.5470554733910961,0.03787903484099727,0.2527861779612305
500,15.11,0.9343185845484065,0.5564386671532487,0.03601532547690171,0.19450355564291644
500,15.72,0.9324820488704806,0.5767395968172643,0.037206797799572554,0.1815483478207764
500,15.57,0.9284904959164619,0.5728704389260099,0.032961427660222586,0.1950966446484082
500,14.81,0.9280940060370849,0.5932294058171964,0.038797116258412166,0.17730857143188916
500,14.76,0.9315323080238102,0.56589235333403,0.034713474783167934,0.19021766219572123
500,15.75,0.9330048996816995,0.5681717604132799,0.037877468029281956,0.17795041630854272
500,16.18,0.9318663862739965,0.5704125290453662,0.03567729955290446,0.19607880440608355
500,15.28,0.9306934260543716,0.570291624669377,0.03878888268071847,0.1945340662318976
500,14.68,0.9296073101820392,0.5567393822524596,0.037552477802587504,0.1882243427141214
500,16.62,0.9306443901162843,0.5783669188872225,0.03354951961439768,0.19146042207826852
500,17.78,0.9333041395581612,0.5571668366957139,0.03747663333440915,0.23642233938011273
